file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
HE.LAUT.00.00 | 2025-06-23T12:58:02.972437Z - 2025-06-23T12:59:02.972437Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-03-03T12:21:03.590543Z - 2025-03-03T12:22:03.590543Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-03-19T19:17:35.998827Z - 2025-03-19T19:18:35.998827Z,,,,,,,,,,
HE.JOF.00.00 | 2025-09-05T01:59:54.325366Z - 2025-09-05T02:00:54.325366Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-09-10T07:31:39.643377Z - 2025-09-10T07:32:39.643377Z,,,,,,,,,,
HE.KU1.00.00 | 2025-08-14T12:10:20.974921Z - 2025-08-14T12:11:20.974921Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-06-07T04:04:14.920251Z - 2025-06-07T04:05:14.920251Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-07-13T04:10:07.647959Z - 2025-07-13T04:11:07.647959Z,,,,,,,,,,
FN.OUL.00.00 | 2025-04-18T17:49:44.612834Z - 2025-04-18T17:50:44.612834Z,,,,,,,,,,
HE.KU1.00.00 | 2025-08-29T20:51:45.644484Z - 2025-08-29T20:52:45.644484Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-01-11T13:21:21.898207Z - 2025-01-11T13:22:21.898207Z,,,,,,,,,,
HE.HEF.00.00 | 2025-06-06T21:18:02.128477Z - 2025-06-06T21:19:02.128477Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-04-29T05:04:33.825759Z - 2025-04-29T05:05:33.825759Z,,,,,,,,,,
HE.JOF.00.00 | 2025-12-22T09:04:23.943185Z - 2025-12-22T09:05:23.943185Z,,,,,,,,,,
HE.RAF.00.00 | 2025-10-04T01:22:28.255621Z - 2025-10-04T01:23:28.255621Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-12-08T23:37:19.328388Z - 2025-12-08T23:38:19.328388Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-10-07T11:11:05.363559Z - 2025-10-07T11:12:05.363559Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-12-14T00:11:31.382461Z - 2025-12-14T00:12:31.382461Z,,,,,,,,,,
HE.KY02.00.00 | 2025-07-07T13:29:33.564628Z - 2025-07-07T13:30:33.564628Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-11-15T17:45:26.394765Z - 2025-11-15T17:46:26.394765Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-05-26T02:32:10.658860Z - 2025-05-26T02:33:10.658860Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-10-09T13:35:41.804102Z - 2025-10-09T13:36:41.804102Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-11-24T09:42:06.069277Z - 2025-11-24T09:43:06.069277Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-08-30T21:41:57.025112Z - 2025-08-30T21:42:57.025112Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-07-13T00:20:37.377324Z - 2025-07-13T00:21:37.377324Z,,,,,,,,,,
HE.RUF.00.00 | 2025-05-06T05:02:46.807779Z - 2025-05-06T05:03:46.807779Z,,,,,,,,,,
UP.AAL.00.00 | 2025-09-16T13:57:46.723860Z - 2025-09-16T13:58:46.723860Z,,,,,,,,,,
HE.KU1.00.00 | 2025-11-06T03:18:52.850555Z - 2025-11-06T03:19:52.850555Z,,,,,,,,,,
HE.KEF.00.00 | 2025-08-09T13:40:19.735128Z - 2025-08-09T13:41:19.735128Z,,,,,,,,,,
HE.NUR.00.00 | 2025-07-03T10:00:07.707642Z - 2025-07-03T10:01:07.707642Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-09-04T04:48:49.408411Z - 2025-09-04T04:49:49.408411Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-12-29T13:32:46.168299Z - 2025-12-29T13:33:46.168299Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-06-24T20:21:32.504472Z - 2025-06-24T20:22:32.504472Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-05-14T06:01:58.730501Z - 2025-05-14T06:02:58.730501Z,,,,,,,,,,
FN.MSF.00.00 | 2025-07-29T23:14:55.150441Z - 2025-07-29T23:15:55.150441Z,,,,,,,,,,
HE.JOF.00.00 | 2025-07-17T09:24:10.685980Z - 2025-07-17T09:25:10.685980Z,,,,,,,,,,
UP.AAL.00.00 | 2025-10-01T05:40:22.166294Z - 2025-10-01T05:41:22.166294Z,,,,,,,,,,
HE.KOFF.00.00 | 2025-11-15T06:04:16.932022Z - 2025-11-15T06:05:16.932022Z,,,,,,,,,,
HE.VRF.00.00 | 2025-09-14T12:04:52.548863Z - 2025-09-14T12:05:52.548863Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-04-05T21:09:13.423583Z - 2025-04-05T21:10:13.423583Z,,,,,,,,,,
HE.MEF.00.00 | 2025-02-02T14:10:02.844985Z - 2025-02-02T14:11:02.844985Z,,,,,,,,,,
UP.AAL.00.00 | 2025-10-14T21:45:18.324953Z - 2025-10-14T21:46:18.324953Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-11-08T14:51:43.544516Z - 2025-11-08T14:52:43.544516Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-06-26T23:10:26.048358Z - 2025-06-26T23:11:26.048358Z,,,,,,,,,,
HE.TOF.00.00 | 2025-03-24T15:42:13.006085Z - 2025-03-24T15:43:13.006085Z,,,,,,,,,,
HE.KY02.00.00 | 2025-03-05T19:31:39.343734Z - 2025-03-05T19:32:39.343734Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-02-26T09:00:47.342903Z - 2025-02-26T09:01:47.342903Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-18T05:44:19.066219Z - 2025-02-18T05:45:19.066219Z,,,,,,,,,,
UP.AAL.00.00 | 2025-11-05T19:26:01.375586Z - 2025-11-05T19:27:01.375586Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-12-25T00:29:15.513097Z - 2025-12-25T00:30:15.513097Z,,,,,,,,,,
HE.HEF.00.00 | 2025-11-15T11:32:37.514681Z - 2025-11-15T11:33:37.514681Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-11-16T17:03:44.033411Z - 2025-11-16T17:04:44.033411Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-09-24T11:16:09.701822Z - 2025-09-24T11:17:09.701822Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-03-20T19:03:48.549382Z - 2025-03-20T19:04:48.549382Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-05T23:12:25.866230Z - 2025-01-05T23:13:25.866230Z,,,,,,,,,,
HE.KEV.00.00 | 2025-10-21T22:21:50.347084Z - 2025-10-21T22:22:50.347084Z,,,,,,,,,,
HE.KORF.00.00 | 2025-08-06T19:45:01.845989Z - 2025-08-06T19:46:01.845989Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-05-07T04:37:55.435209Z - 2025-05-07T04:38:55.435209Z,,,,,,,,,,
HE.TOF.00.00 | 2025-11-22T19:49:13.891843Z - 2025-11-22T19:50:13.891843Z,,,,,,,,,,
HE.MEF.00.00 | 2025-03-04T11:42:08.481047Z - 2025-03-04T11:43:08.481047Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-05-31T08:30:39.353362Z - 2025-05-31T08:31:39.353362Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-09-28T21:46:21.970906Z - 2025-09-28T21:47:21.970906Z,,,,,,,,,,
HE.KAF.00.00 | 2025-09-16T16:01:05.258391Z - 2025-09-16T16:02:05.258391Z,,,,,,,,,,
HE.VAF.00.00 | 2025-06-28T10:14:18.398442Z - 2025-06-28T10:15:18.398442Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-04-23T06:43:51.632623Z - 2025-04-23T06:44:51.632623Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-12-09T02:51:49.831829Z - 2025-12-09T02:52:49.831829Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-13T17:27:31.751336Z - 2025-02-13T17:28:31.751336Z,,,,,,,,,,
HE.PVF.00.00 | 2025-09-13T03:12:30.485156Z - 2025-09-13T03:13:30.485156Z,,,,,,,,,,
HE.RUF.00.00 | 2025-08-29T02:23:55.647674Z - 2025-08-29T02:24:55.647674Z,,,,,,,,,,
FN.RNF.00.00 | 2025-02-19T06:43:39.701683Z - 2025-02-19T06:44:39.701683Z,,,,,,,,,,
HE.PVF.00.00 | 2025-12-16T07:22:16.862317Z - 2025-12-16T07:23:16.862317Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-01-07T19:14:53.633441Z - 2025-01-07T19:15:53.633441Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-07-17T22:03:33.352701Z - 2025-07-17T22:04:33.352701Z,,,,,,,,,,
HE.SUF.00.00 | 2025-03-22T03:19:11.737859Z - 2025-03-22T03:20:11.737859Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-07-08T13:17:57.129460Z - 2025-07-08T13:18:57.129460Z,,,,,,,,,,
UP.AAL.00.00 | 2025-03-05T13:29:25.329080Z - 2025-03-05T13:30:25.329080Z,,,,,,,,,,
HE.KORF.00.00 | 2025-10-22T01:52:50.465807Z - 2025-10-22T01:53:50.465807Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-09-04T16:24:21.765221Z - 2025-09-04T16:25:21.765221Z,,,,,,,,,,
FN.RNF.00.00 | 2025-12-02T01:51:57.782505Z - 2025-12-02T01:52:57.782505Z,,,,,,,,,,
HE.VAF.00.00 | 2025-07-14T07:03:21.626140Z - 2025-07-14T07:04:21.626140Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-05-07T03:01:44.620444Z - 2025-05-07T03:02:44.620444Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-12-13T11:31:50.300703Z - 2025-12-13T11:32:50.300703Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-07-15T07:17:34.151401Z - 2025-07-15T07:18:34.151401Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-03-06T03:00:02.332369Z - 2025-03-06T03:01:02.332369Z,,,,,,,,,,
HE.PVF.00.00 | 2025-11-09T05:53:58.156874Z - 2025-11-09T05:54:58.156874Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-11-30T12:10:42.403887Z - 2025-11-30T12:11:42.403887Z,,,,,,,,,,
FN.MSF.00.00 | 2025-07-11T20:23:12.412244Z - 2025-07-11T20:24:12.412244Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-10-14T20:52:15.192660Z - 2025-10-14T20:53:15.192660Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-09-18T02:46:35.374915Z - 2025-09-18T02:47:35.374915Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-06T03:48:40.685734Z - 2025-01-06T03:49:40.685734Z,,,,,,,,,,
HE.HEF.00.00 | 2025-11-23T22:27:38.298709Z - 2025-11-23T22:28:38.298709Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-09-28T07:15:28.091519Z - 2025-09-28T07:16:28.091519Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-30T11:58:06.666900Z - 2025-01-30T11:59:06.666900Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-10-17T12:25:25.965452Z - 2025-10-17T12:26:25.965452Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-07-25T02:29:25.404701Z - 2025-07-25T02:30:25.404701Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-05-30T18:49:50.654109Z - 2025-05-30T18:50:50.654109Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-25T16:36:21.521142Z - 2025-02-25T16:37:21.521142Z,,,,,,,,,,
HE.VRF.00.00 | 2025-01-02T09:05:25.448612Z - 2025-01-02T09:06:25.448612Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-12-09T07:39:20.129967Z - 2025-12-09T07:40:20.129967Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-03-20T16:33:07.904111Z - 2025-03-20T16:34:07.904111Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-05-08T23:52:58.983935Z - 2025-05-08T23:53:58.983935Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-26T22:13:53.596317Z - 2025-01-26T22:14:53.596317Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-06-19T07:12:38.428019Z - 2025-06-19T07:13:38.428019Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-02-28T16:42:46.489763Z - 2025-02-28T16:43:46.489763Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-10-01T17:31:23.291420Z - 2025-10-01T17:32:23.291420Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-09-16T13:55:45.810213Z - 2025-09-16T13:56:45.810213Z,,,,,,,,,,
HE.KPF.00.00 | 2025-07-19T07:25:27.459687Z - 2025-07-19T07:26:27.459687Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-03T09:35:17.652642Z - 2025-01-03T09:36:17.652642Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-10-08T01:26:31.864740Z - 2025-10-08T01:27:31.864740Z,,,,,,,,,,
HE.KEV.00.00 | 2025-10-08T20:32:51.231382Z - 2025-10-08T20:33:51.231382Z,,,,,,,,,,
HE.KU2.00.00 | 2025-11-15T05:39:30.640572Z - 2025-11-15T05:40:30.640572Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-01-16T02:37:35.629444Z - 2025-01-16T02:38:35.629444Z,,,,,,,,,,
HE.JOF.00.00 | 2025-05-06T15:53:33.043004Z - 2025-05-06T15:54:33.043004Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-05-10T08:23:52.703583Z - 2025-05-10T08:24:52.703583Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-03-15T18:21:11.627958Z - 2025-03-15T18:22:11.627958Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-12-07T19:26:14.762682Z - 2025-12-07T19:27:14.762682Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-09-02T00:35:48.989566Z - 2025-09-02T00:36:48.989566Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-26T00:28:10.805455Z - 2025-01-26T00:29:10.805455Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-08-01T21:10:50.269596Z - 2025-08-01T21:11:50.269596Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-07-03T21:21:13.081271Z - 2025-07-03T21:22:13.081271Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-10-24T22:59:41.443431Z - 2025-10-24T23:00:41.443431Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-12-10T14:52:22.965923Z - 2025-12-10T14:53:22.965923Z,,,,,,,,,,
HE.RUF.00.00 | 2025-02-12T11:37:42.585315Z - 2025-02-12T11:38:42.585315Z,,,,,,,,,,
HE.HEF.00.00 | 2025-09-11T16:50:04.831769Z - 2025-09-11T16:51:04.831769Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-03-17T02:22:43.545597Z - 2025-03-17T02:23:43.545597Z,,,,,,,,,,
HE.KU2.00.00 | 2025-08-22T01:38:33.363566Z - 2025-08-22T01:39:33.363566Z,,,,,,,,,,
HE.KU1.00.00 | 2025-05-22T14:16:31.060845Z - 2025-05-22T14:17:31.060845Z,,,,,,,,,,
HE.KY02.00.00 | 2025-09-17T10:08:38.625341Z - 2025-09-17T10:09:38.625341Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-12-11T17:12:09.748237Z - 2025-12-11T17:13:09.748237Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-11-12T00:31:02.908464Z - 2025-11-12T00:32:02.908464Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-12-12T18:42:32.260911Z - 2025-12-12T18:43:32.260911Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-05-19T07:24:55.828472Z - 2025-05-19T07:25:55.828472Z,,,,,,,,,,
HE.JOF.00.00 | 2025-02-11T00:53:51.336611Z - 2025-02-11T00:54:51.336611Z,,,,,,,,,,
HE.KY02.00.00 | 2025-03-20T02:30:59.012380Z - 2025-03-20T02:31:59.012380Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-25T22:54:22.898372Z - 2025-01-25T22:55:22.898372Z,,,,,,,,,,
HE.HEF.00.00 | 2025-06-27T01:54:09.623774Z - 2025-06-27T01:55:09.623774Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-03-02T23:26:44.058665Z - 2025-03-02T23:27:44.058665Z,,,,,,,,,,
HE.TOF.00.00 | 2025-08-01T05:34:58.692630Z - 2025-08-01T05:35:58.692630Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-09T04:11:26.889212Z - 2025-01-09T04:12:26.889212Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-11-02T02:40:04.330900Z - 2025-11-02T02:41:04.330900Z,,,,,,,,,,
HE.KEV.00.00 | 2025-07-12T03:55:38.463443Z - 2025-07-12T03:56:38.463443Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-26T21:36:01.422116Z - 2025-01-26T21:37:01.422116Z,,,,,,,,,,
HE.JOF.00.00 | 2025-11-30T11:45:51.053257Z - 2025-11-30T11:46:51.053257Z,,,,,,,,,,
HE.RUF.00.00 | 2025-05-22T15:12:51.946615Z - 2025-05-22T15:13:51.946615Z,,,,,,,,,,
HE.VAF.00.00 | 2025-09-26T21:10:22.118627Z - 2025-09-26T21:11:22.118627Z,,,,,,,,,,
HE.KU6.00.00 | 2025-04-25T03:39:58.381672Z - 2025-04-25T03:40:58.381672Z,,,,,,,,,,
HE.KOFF.00.00 | 2025-11-06T08:20:27.007024Z - 2025-11-06T08:21:27.007024Z,,,,,,,,,,
HE.KPF.00.00 | 2025-07-19T08:28:29.350975Z - 2025-07-19T08:29:29.350975Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-05-03T22:43:09.866171Z - 2025-05-03T22:44:09.866171Z,,,,,,,,,,
HE.VJF.00.00 | 2025-05-05T07:06:46.825666Z - 2025-05-05T07:07:46.825666Z,,,,,,,,,,
HE.VAF.00.00 | 2025-12-26T07:53:01.912840Z - 2025-12-26T07:54:01.912840Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-07-18T19:07:29.562485Z - 2025-07-18T19:08:29.562485Z,,,,,,,,,,
HE.HEF.00.00 | 2025-05-27T03:44:10.579888Z - 2025-05-27T03:45:10.579888Z,,,,,,,,,,
HE.KAF.00.00 | 2025-12-06T01:15:58.050218Z - 2025-12-06T01:16:58.050218Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-06T13:13:40.424713Z - 2025-01-06T13:14:40.424713Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-21T19:37:02.359411Z - 2025-02-21T19:38:02.359411Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-04-01T01:16:00.219641Z - 2025-04-01T01:17:00.219641Z,,,,,,,,,,
FN.SGF.00.00 | 2025-09-11T03:24:55.045134Z - 2025-09-11T03:25:55.045134Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-24T12:01:27.096715Z - 2025-02-24T12:02:27.096715Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-07-01T07:26:02.354631Z - 2025-07-01T07:27:02.354631Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-06-03T17:35:48.292745Z - 2025-06-03T17:36:48.292745Z,,,,,,,,,,
HE.KU2.00.00 | 2025-09-19T17:55:47.561381Z - 2025-09-19T17:56:47.561381Z,,,,,,,,,,
HE.VJF.00.00 | 2025-11-15T16:18:37.335767Z - 2025-11-15T16:19:37.335767Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-01-23T06:01:57.575953Z - 2025-01-23T06:02:57.575953Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-18T05:26:51.417490Z - 2025-02-18T05:27:51.417490Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-06-10T18:19:16.808268Z - 2025-06-10T18:20:16.808268Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-11-27T06:48:10.596787Z - 2025-11-27T06:49:10.596787Z,,,,,,,,,,
HE.KAF.00.00 | 2025-12-08T03:53:33.857930Z - 2025-12-08T03:54:33.857930Z,,,,,,,,,,
FN.OUL.00.00 | 2025-08-02T22:47:12.156688Z - 2025-08-02T22:48:12.156688Z,,,,,,,,,,
UP.AAL.00.00 | 2025-04-12T14:05:09.980162Z - 2025-04-12T14:06:09.980162Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-10-17T20:39:42.472940Z - 2025-10-17T20:40:42.472940Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-09-22T08:35:43.672184Z - 2025-09-22T08:36:43.672184Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-22T09:37:41.032514Z - 2025-02-22T09:38:41.032514Z,,,,,,,,,,
HE.NUR.00.00 | 2025-11-23T15:05:04.138172Z - 2025-11-23T15:06:04.138172Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-11-30T04:58:27.364035Z - 2025-11-30T04:59:27.364035Z,,,,,,,,,,
HE.TVF.00.00 | 2025-10-24T04:21:59.639316Z - 2025-10-24T04:22:59.639316Z,,,,,,,,,,
HE.KY17.00.00 | 2025-03-19T10:24:12.267442Z - 2025-03-19T10:25:12.267442Z,,,,,,,,,,
HE.KU1.00.00 | 2025-03-01T09:58:34.833683Z - 2025-03-01T09:59:34.833683Z,,,,,,,,,,
HE.VRF.00.00 | 2025-01-20T19:58:33.497844Z - 2025-01-20T19:59:33.497844Z,,,,,,,,,,
HE.RAF.00.00 | 2025-10-27T08:54:31.160406Z - 2025-10-27T08:55:31.160406Z,,,,,,,,,,
HE.RAF.00.00 | 2025-09-19T21:59:51.814777Z - 2025-09-19T22:00:51.814777Z,,,,,,,,,,
FN.MSF.00.00 | 2025-04-04T19:20:04.098823Z - 2025-04-04T19:21:04.098823Z,,,,,,,,,,
HE.KU2.00.00 | 2025-03-25T04:08:06.528528Z - 2025-03-25T04:09:06.528528Z,,,,,,,,,,
HE.VRF.00.00 | 2025-04-04T08:52:33.373453Z - 2025-04-04T08:53:33.373453Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-01-22T02:50:08.265614Z - 2025-01-22T02:51:08.265614Z,,,,,,,,,,
HE.KU2.00.00 | 2025-04-23T19:13:08.662960Z - 2025-04-23T19:14:08.662960Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-12-02T01:34:23.611041Z - 2025-12-02T01:35:23.611041Z,,,,,,,,,,
HE.RAF.00.00 | 2025-07-02T14:18:55.452873Z - 2025-07-02T14:19:55.452873Z,,,,,,,,,,
HE.VJF.00.00 | 2025-03-26T03:43:27.545475Z - 2025-03-26T03:44:27.545475Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-09-15T03:47:15.287127Z - 2025-09-15T03:48:15.287127Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-09-13T22:33:26.402631Z - 2025-09-13T22:34:26.402631Z,,,,,,,,,,
HE.VAF.00.00 | 2025-05-05T07:18:45.321434Z - 2025-05-05T07:19:45.321434Z,,,,,,,,,,
HE.TOF.00.00 | 2025-04-08T21:24:37.485016Z - 2025-04-08T21:25:37.485016Z,,,,,,,,,,
HE.MEF.00.00 | 2025-12-25T14:13:04.383775Z - 2025-12-25T14:14:04.383775Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-12-27T08:19:28.109063Z - 2025-12-27T08:20:28.109063Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-03-16T11:48:22.822603Z - 2025-03-16T11:49:22.822603Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-11-30T16:44:25.413945Z - 2025-11-30T16:45:25.413945Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-11-24T16:25:05.486861Z - 2025-11-24T16:26:05.486861Z,,,,,,,,,,
HE.KAF.00.00 | 2025-03-07T03:53:32.475740Z - 2025-03-07T03:54:32.475740Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-11-23T13:52:56.758784Z - 2025-11-23T13:53:56.758784Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-12T07:47:43.439339Z - 2025-02-12T07:48:43.439339Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-02-28T16:37:01.932672Z - 2025-02-28T16:38:01.932672Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-10-28T23:23:53.481813Z - 2025-10-28T23:24:53.481813Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-12T09:34:54.235235Z - 2025-02-12T09:35:54.235235Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-11-03T05:30:40.135707Z - 2025-11-03T05:31:40.135707Z,,,,,,,,,,
HE.MEF.00.00 | 2025-12-30T02:04:27.940059Z - 2025-12-30T02:05:27.940059Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-09-02T14:47:51.395862Z - 2025-09-02T14:48:51.395862Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-22T21:31:10.399530Z - 2025-02-22T21:32:10.399530Z,,,,,,,,,,
HE.PVF.00.00 | 2025-06-10T02:29:08.668300Z - 2025-06-10T02:30:08.668300Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-07-30T05:56:08.202906Z - 2025-07-30T05:57:08.202906Z,,,,,,,,,,
HE.KIF.00.00 | 2025-03-04T06:37:09.588425Z - 2025-03-04T06:38:09.588425Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-07-04T14:08:21.062341Z - 2025-07-04T14:09:21.062341Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-08-31T04:51:56.815187Z - 2025-08-31T04:52:56.815187Z,,,,,,,,,,
UP.AAL.00.00 | 2025-11-02T23:27:16.742917Z - 2025-11-02T23:28:16.742917Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-04-11T00:51:12.429249Z - 2025-04-11T00:52:12.429249Z,,,,,,,,,,
FN.RNF.00.00 | 2025-08-06T21:42:36.573607Z - 2025-08-06T21:43:36.573607Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-11-04T09:18:23.646423Z - 2025-11-04T09:19:23.646423Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-17T02:15:01.331765Z - 2025-01-17T02:16:01.331765Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-07-04T08:55:14.658613Z - 2025-07-04T08:56:14.658613Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-07-20T14:38:03.876398Z - 2025-07-20T14:39:03.876398Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-03T10:09:58.021426Z - 2025-02-03T10:10:58.021426Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-10-29T06:57:38.194834Z - 2025-10-29T06:58:38.194834Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-11-25T10:22:05.904116Z - 2025-11-25T10:23:05.904116Z,,,,,,,,,,
HE.VJF.00.00 | 2025-06-03T07:22:43.788695Z - 2025-06-03T07:23:43.788695Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-08-22T13:50:32.428223Z - 2025-08-22T13:51:32.428223Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-12-29T16:21:39.075234Z - 2025-12-29T16:22:39.075234Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-04-21T17:00:05.938928Z - 2025-04-21T17:01:05.938928Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-06-16T20:21:00.015226Z - 2025-06-16T20:22:00.015226Z,,,,,,,,,,
HE.SUF.00.00 | 2025-11-20T05:51:42.382905Z - 2025-11-20T05:52:42.382905Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-03-07T05:21:12.624162Z - 2025-03-07T05:22:12.624162Z,,,,,,,,,,
