file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:22:02.766970Z - 2025-01-01T09:23:02.766970Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
FN.KLF.00.BHZ | 2025-05-02T07:29:54.011410Z - 2025-05-02T07:30:54.011410Z,,,,,,,2025-05-02T07:29:59.011410Z,,2025-05-02T07:30:16.336860Z,
FN.SGF.00.BHZ | 2025-05-02T07:30:22.043310Z - 2025-05-02T07:31:22.043310Z,,,,,,,,,2025-05-02T07:30:27.043310Z,
HE.HEF.00.BHZ | 2025-05-02T07:29:38.535450Z - 2025-05-02T07:30:38.535450Z,,,,,,,2025-05-02T07:29:43.535450Z,,2025-05-02T07:29:48.896100Z,
HE.KIF.00.BHZ | 2025-05-02T07:29:46.260200Z - 2025-05-02T07:30:46.260200Z,,,,,,,2025-05-02T07:29:51.260200Z,,2025-05-02T07:30:02.781410Z,
HE.FIA0.00.?HZ | 2025-05-07T10:46:49.670000Z - 2025-05-07T10:47:49.670000Z,,,,,,,2025-05-07T10:46:54.670000Z,,2025-05-07T10:47:09.610000Z,
HE.FIA1.00.?HZ | 2025-05-07T10:46:49.680000Z - 2025-05-07T10:47:49.680000Z,,,,,,,2025-05-07T10:46:54.680000Z,,2025-05-07T10:47:09.610000Z,
HE.KY02.00.CZ | 2025-05-07T10:46:39.790000Z - 2025-05-07T10:47:39.790000Z,,,,,,,2025-05-07T10:46:44.790000Z,,2025-05-07T10:46:53.060000Z,
HE.KY17.00.CZ | 2025-05-07T10:46:37.560000Z - 2025-05-07T10:47:37.560000Z,,,,,,,2025-05-07T10:46:42.560000Z,,2025-05-07T10:46:49.020000Z,
HE.LOVF.00.CZ | 2025-05-07T10:46:55.810000Z - 2025-05-07T10:47:55.810000Z,,,,,,,,,2025-05-07T10:47:00.810000Z,
HE.PVF.00.CZ | 2025-05-07T10:47:01.190000Z - 2025-05-07T10:48:01.190000Z,,,,,,,,,2025-05-07T10:47:06.190000Z,
HE.RUF.00.BHZ | 2025-05-07T10:46:54.460000Z - 2025-05-07T10:47:54.460000Z,,,,,,,,,2025-05-07T10:46:59.460000Z,
HE.VJF.00.?HZ | 2025-05-07T10:46:33.500000Z - 2025-05-07T10:47:33.500000Z,,,,,,,2025-05-07T10:46:38.500000Z,,2025-05-07T10:46:42.230000Z,
FN.KLF.00.BHZ | 2025-05-10T20:36:57.187920Z - 2025-05-10T20:37:57.187920Z,,,,,,,2025-05-10T20:37:02.187920Z,,2025-05-10T20:37:06.792380Z,
FN.MSF.00.BHZ | 2025-05-10T20:37:55.915100Z - 2025-05-10T20:38:55.915100Z,,,,,,,,,2025-05-10T20:38:00.915100Z,
FN.OLKF.00.BHZ | 2025-05-10T20:37:55.412360Z - 2025-05-10T20:38:55.412360Z,,,,,,,,,2025-05-10T20:38:00.412360Z,
FN.OUL.00.BHZ | 2025-05-10T20:37:49.524460Z - 2025-05-10T20:38:49.524460Z,,,,,,,,,2025-05-10T20:37:54.524460Z,
FN.RANF.00.?HZ | 2025-05-10T20:37:15.626080Z - 2025-05-10T20:38:15.626080Z,,,,,,,2025-05-10T20:37:20.626080Z,,2025-05-10T20:37:39.053000Z,
FN.RNF.00.BHZ | 2025-05-10T20:37:06.161690Z - 2025-05-10T20:38:06.161690Z,,,,,,,2025-05-10T20:37:11.161690Z,,2025-05-10T20:37:22.195160Z,
FN.SGF.00.BHZ | 2025-05-10T20:37:11.085560Z - 2025-05-10T20:38:11.085560Z,,,,,,,2025-05-10T20:37:16.085560Z,,2025-05-10T20:37:31.137860Z,
HE.HEF.00.BHZ | 2025-05-10T20:37:17.394140Z - 2025-05-10T20:38:17.394140Z,,,,,,,2025-05-10T20:37:22.394140Z,,2025-05-10T20:37:42.109830Z,
HE.KU2.00.SHZ | 2025-05-10T20:37:26.551190Z - 2025-05-10T20:38:26.551190Z,,,,,,,2025-05-10T20:37:31.551190Z,,2025-05-10T20:37:59.698280Z,
HE.OBF3.00.BHZ | 2025-05-10T20:37:52.946190Z - 2025-05-10T20:38:52.946190Z,,,,,,,,,2025-05-10T20:37:57.946190Z,
HE.FIA0.00.?HZ | 2025-05-10T00:13:06.778780Z - 2025-05-10T00:14:06.778780Z,,,,,,,2025-05-10T00:13:11.778780Z,,2025-05-10T00:13:27.572820Z,
HE.FIA1.00.?HZ | 2025-05-10T00:13:06.560840Z - 2025-05-10T00:14:06.560840Z,,,,,,,2025-05-10T00:13:11.560840Z,,2025-05-10T00:13:27.572820Z,
HE.HEL1.00.BHZ | 2025-05-10T00:13:24.323430Z - 2025-05-10T00:14:24.323430Z,,,,,,,,,2025-05-10T00:13:29.323430Z,
HE.KAF.00.?HZ | 2025-05-10T00:13:38.778990Z - 2025-05-10T00:14:38.778990Z,,,,,,,,,2025-05-10T00:13:43.778990Z,
HE.KEF.00.?HZ | 2025-05-10T00:13:21.795910Z - 2025-05-10T00:14:21.795910Z,,,,,,,2025-05-10T00:13:26.795910Z,,2025-05-10T00:13:55.618760Z,
HE.KUNI.00.BHZ | 2025-05-10T00:13:23.538560Z - 2025-05-10T00:14:23.538560Z,,,,,,,,,2025-05-10T00:13:28.538560Z,
HE.KY02.00.CZ | 2025-05-10T00:12:55.811940Z - 2025-05-10T00:13:55.811940Z,,,,,,,2025-05-10T00:13:00.811940Z,,2025-05-10T00:13:09.057900Z,
HE.KY17.00.CZ | 2025-05-10T00:12:54.559600Z - 2025-05-10T00:13:54.559600Z,,,,,,,2025-05-10T00:12:59.559600Z,,2025-05-10T00:13:06.919920Z,
HE.LOVF.00.CZ | 2025-05-10T00:12:54.923070Z - 2025-05-10T00:13:54.923070Z,,,,,,,2025-05-10T00:12:59.923070Z,,2025-05-10T00:13:07.374260Z,
HE.MEF.00.BHZ | 2025-05-10T00:13:31.721860Z - 2025-05-10T00:14:31.721860Z,,,,,,,,,2025-05-10T00:13:36.721860Z,
HE.PVF.00.CZ | 2025-05-10T00:12:58.634880Z - 2025-05-10T00:13:58.634880Z,,,,,,,2025-05-10T00:13:03.634880Z,,2025-05-10T00:13:14.332340Z,
HE.RUF.00.BHZ | 2025-05-10T00:13:22.974830Z - 2025-05-10T00:14:22.974830Z,,,,,,,,,2025-05-10T00:13:27.974830Z,
HE.TRE03.00.CZ | 2025-05-10T00:13:45.779710Z - 2025-05-10T00:14:45.779710Z,,,,,,,,,2025-05-10T00:13:50.779710Z,
HE.VJF.00.?HZ | 2025-05-10T00:12:46.886470Z - 2025-05-10T00:13:46.886470Z,,,,,,,2025-05-10T00:12:51.886470Z,,2025-05-10T00:12:53.508210Z,
FN.KLF.00.BHZ | 2025-05-09T03:31:47.024820Z - 2025-05-09T03:32:47.024820Z,,,,,,,2025-05-09T03:31:52.024820Z,,2025-05-09T03:32:02.547670Z,
FN.KMNF.00.?HZ | 2025-05-09T03:32:34.536520Z - 2025-05-09T03:33:34.536520Z,,,,,,,,,2025-05-09T03:32:39.536520Z,
FN.RAJF.00.?HZ | 2025-05-09T03:32:38.726960Z - 2025-05-09T03:33:38.726960Z,,,,,,,,,2025-05-09T03:32:43.726960Z,
FN.RANF.00.?HZ | 2025-05-09T03:32:48.504670Z - 2025-05-09T03:33:48.504670Z,,,,,,,,,2025-05-09T03:32:53.504670Z,
FN.RNF.00.BHZ | 2025-05-09T03:32:26.916440Z - 2025-05-09T03:33:26.916440Z,,,,,,,,,2025-05-09T03:32:31.916440Z,
FN.SGF.00.BHZ | 2025-05-09T03:31:59.527250Z - 2025-05-09T03:32:59.527250Z,,,,,,,2025-05-09T03:32:04.527250Z,,2025-05-09T03:32:24.388550Z,
HE.HEF.00.BHZ | 2025-05-09T03:31:44.448680Z - 2025-05-09T03:32:44.448680Z,,,,,,,2025-05-09T03:31:49.448680Z,,2025-05-09T03:31:58.399660Z,
HE.KEV.00.?HZ | 2025-05-09T03:32:46.409450Z - 2025-05-09T03:33:46.409450Z,,,,,,,,,2025-05-09T03:32:51.409450Z,
HE.KIF.00.BHZ | 2025-05-09T03:31:56.244650Z - 2025-05-09T03:32:56.244650Z,,,,,,,2025-05-09T03:32:01.244650Z,,2025-05-09T03:32:18.754700Z,
HE.VRF.00.BHZ | 2025-05-09T03:32:51.531100Z - 2025-05-09T03:33:51.531100Z,,,,,,,,,2025-05-09T03:32:56.531100Z,
FN.KLF.00.BHZ | 2025-05-11T01:38:31.942660Z - 2025-05-11T01:39:31.942660Z,,,,,,,2025-05-11T01:38:36.942660Z,,2025-05-11T01:38:41.661470Z,
FN.MSF.00.BHZ | 2025-05-11T01:39:33.764680Z - 2025-05-11T01:40:33.764680Z,,,,,,,,,2025-05-11T01:39:38.764680Z,
FN.OLKF.00.BHZ | 2025-05-11T01:39:33.189120Z - 2025-05-11T01:40:33.189120Z,,,,,,,,,2025-05-11T01:39:38.189120Z,
FN.OUL.00.BHZ | 2025-05-11T01:39:24.629380Z - 2025-05-11T01:40:24.629380Z,,,,,,,,,2025-05-11T01:39:29.629380Z,
FN.RANF.00.?HZ | 2025-05-11T01:38:50.953350Z - 2025-05-11T01:39:50.953350Z,,,,,,,2025-05-11T01:38:55.953350Z,,2025-05-11T01:39:14.269850Z,
FN.RNF.00.BHZ | 2025-05-11T01:38:41.171880Z - 2025-05-11T01:39:41.171880Z,,,,,,,2025-05-11T01:38:46.171880Z,,2025-05-11T01:38:57.544250Z,
FN.SGF.00.BHZ | 2025-05-11T01:39:01.365680Z - 2025-05-11T01:40:01.365680Z,,,,,,,,,2025-05-11T01:39:06.365680Z,
HE.HEF.00.BHZ | 2025-05-11T01:38:52.676990Z - 2025-05-11T01:39:52.676990Z,,,,,,,2025-05-11T01:38:57.676990Z,,2025-05-11T01:39:17.411570Z,
HE.KU2.00.SHZ | 2025-05-11T01:39:28.469260Z - 2025-05-11T01:40:28.469260Z,,,,,,,,,2025-05-11T01:39:33.469260Z,
HE.OBF3.00.BHZ | 2025-05-11T01:39:26.840220Z - 2025-05-11T01:40:26.840220Z,,,,,,,,,2025-05-11T01:39:31.840220Z,
FN.KLF.00.BHZ | 2025-05-12T03:11:59.291930Z - 2025-05-12T03:12:59.291930Z,,,,,,,2025-05-12T03:12:04.291930Z,,2025-05-12T03:12:34.289630Z,
FN.OUL.00.BHZ | 2025-05-12T03:11:48.228740Z - 2025-05-12T03:12:48.228740Z,,,,,,,2025-05-12T03:11:53.228740Z,,2025-05-12T03:12:13.026720Z,
FN.RANF.00.?HZ | 2025-05-12T03:11:56.615130Z - 2025-05-12T03:12:56.615130Z,,,,,,,2025-05-12T03:12:01.615130Z,,2025-05-12T03:12:29.858680Z,
FN.RNF.00.BHZ | 2025-05-12T03:11:58.865290Z - 2025-05-12T03:12:58.865290Z,,,,,,,2025-05-12T03:12:03.865290Z,,2025-05-12T03:12:33.710600Z,
HE.ALAJF.00.?HZ | 2025-05-12T03:11:58.182410Z - 2025-05-12T03:12:58.182410Z,,,,,,,2025-05-12T03:12:03.182410Z,,2025-05-12T03:12:28.011800Z,
HE.KJNF.00.CZ | 2025-05-12T03:12:03.297790Z - 2025-05-12T03:13:03.297790Z,,,,,,,2025-05-12T03:12:08.297790Z,,2025-05-12T03:12:39.325280Z,
HE.KU2.00.SHZ | 2025-05-12T03:12:03.380860Z - 2025-05-12T03:13:03.380860Z,,,,,,,2025-05-12T03:12:08.380860Z,,2025-05-12T03:12:43.308940Z,
HE.OBF0.00.BHZ | 2025-05-12T03:11:39.140400Z - 2025-05-12T03:12:39.140400Z,,,,,,,2025-05-12T03:11:44.140400Z,,2025-05-12T03:11:57.382390Z,
HE.OBF3.00.BHZ | 2025-05-12T03:11:40.006510Z - 2025-05-12T03:12:40.006510Z,,,,,,,2025-05-12T03:11:45.006510Z,,2025-05-12T03:11:59.218590Z,
HE.OBF8.00.BHZ | 2025-05-12T03:11:36.837830Z - 2025-05-12T03:12:36.837830Z,,,,,,,2025-05-12T03:11:41.837830Z,,2025-05-12T03:11:53.517110Z,
HE.VAF.00.BHZ | 2025-05-12T03:11:55.936810Z - 2025-05-12T03:12:55.936810Z,,,,,,,2025-05-12T03:12:00.936810Z,,2025-05-12T03:12:27.414490Z,
HE.FIA0.00.?HZ | 2025-05-14T21:24:22.226180Z - 2025-05-14T21:25:22.226180Z,,,,,,,2025-05-14T21:24:27.226180Z,,2025-05-14T21:24:42.966220Z,
HE.FIA1.00.?HZ | 2025-05-14T21:24:22.226180Z - 2025-05-14T21:25:22.226180Z,,,,,,,2025-05-14T21:24:27.226180Z,,2025-05-14T21:24:42.966220Z,
HE.HEL1.00.BHZ | 2025-05-14T21:24:40.717210Z - 2025-05-14T21:25:40.717210Z,,,,,,,,,2025-05-14T21:24:45.717210Z,
HE.KAF.00.?HZ | 2025-05-14T21:24:54.386370Z - 2025-05-14T21:25:54.386370Z,,,,,,,,,2025-05-14T21:24:59.386370Z,
HE.KEF.00.?HZ | 2025-05-14T21:25:05.948500Z - 2025-05-14T21:26:05.948500Z,,,,,,,,,2025-05-14T21:25:10.948500Z,
HE.KUNI.00.BHZ | 2025-05-14T21:24:39.557670Z - 2025-05-14T21:25:39.557670Z,,,,,,,,,2025-05-14T21:24:44.557670Z,
HE.KY02.00.CZ | 2025-05-14T21:24:11.867860Z - 2025-05-14T21:25:11.867860Z,,,,,,,2025-05-14T21:24:16.867860Z,,2025-05-14T21:24:24.840850Z,
HE.LOVF.00.CZ | 2025-05-14T21:24:10.843990Z - 2025-05-14T21:25:10.843990Z,,,,,,,2025-05-14T21:24:15.843990Z,,2025-05-14T21:24:23.339260Z,
HE.MEF.00.BHZ | 2025-05-14T21:24:27.730300Z - 2025-05-14T21:25:27.730300Z,,,,,,,2025-05-14T21:24:32.730300Z,,2025-05-14T21:24:52.674490Z,
HE.NUR.00.SHZ | 2025-05-14T21:24:25.238160Z - 2025-05-14T21:25:25.238160Z,,,,,,,2025-05-14T21:24:30.238160Z,,2025-05-14T21:24:48.268210Z,
HE.PVF.00.CZ | 2025-05-14T21:24:14.590350Z - 2025-05-14T21:25:14.590350Z,,,,,,,2025-05-14T21:24:19.590350Z,,2025-05-14T21:24:29.961720Z,
HE.RAF.00.BHZ | 2025-05-14T21:25:28.026670Z - 2025-05-14T21:26:28.026670Z,,,,,,,,,2025-05-14T21:25:33.026670Z,
HE.RUF.00.BHZ | 2025-05-14T21:24:38.743500Z - 2025-05-14T21:25:38.743500Z,,,,,,,,,2025-05-14T21:24:43.743500Z,
HE.SUF.00.BHZ | 2025-05-14T21:25:13.257440Z - 2025-05-14T21:26:13.257440Z,,,,,,,,,2025-05-14T21:25:18.257440Z,
HE.TRE03.00.CZ | 2025-05-14T21:25:01.187620Z - 2025-05-14T21:26:01.187620Z,,,,,,,,,2025-05-14T21:25:06.187620Z,
HE.TVF.00.BHZ | 2025-05-14T21:25:07.850580Z - 2025-05-14T21:26:07.850580Z,,,,,,,,,2025-05-14T21:25:12.850580Z,
HE.VJF.00.?HZ | 2025-05-14T21:24:02.694860Z - 2025-05-14T21:25:02.694860Z,,,,,,,2025-05-14T21:24:07.694860Z,,2025-05-14T21:24:09.415000Z,
HE.VUOS.00.BHZ | 2025-05-14T21:24:21.700660Z - 2025-05-14T21:25:21.700660Z,,,,,,,2025-05-14T21:24:26.700660Z,,2025-05-14T21:24:41.774760Z,
HE.FIA0.00.?HE | 2025-05-14T21:37:46.875190Z - 2025-05-14T21:38:46.875190Z,,,,,,,,,2025-05-14T21:38:08.108100Z,
HE.FIA0.00.?HN | 2025-05-14T21:37:46.875190Z - 2025-05-14T21:38:46.875190Z,,,,,,,2025-05-14T21:37:51.875190Z,,,
HE.FIA1.00.?HZ | 2025-05-14T21:37:46.875190Z - 2025-05-14T21:38:46.875190Z,,,,,,,2025-05-14T21:37:51.875190Z,,2025-05-14T21:38:08.108100Z,
HE.HEL1.00.BHZ | 2025-05-14T21:37:48.639610Z - 2025-05-14T21:38:48.639610Z,,,,,,,2025-05-14T21:37:53.639610Z,,2025-05-14T21:38:10.465440Z,
HE.HEL5.00.BHZ | 2025-05-14T21:37:49.962320Z - 2025-05-14T21:38:49.962320Z,,,,,,,2025-05-14T21:37:54.962320Z,,2025-05-14T21:38:13.168530Z,
HE.KAF.00.?HZ | 2025-05-14T21:37:56.615260Z - 2025-05-14T21:38:56.615260Z,,,,,,,2025-05-14T21:38:01.615260Z,,2025-05-14T21:38:24.549120Z,
HE.KEF.00.?HZ | 2025-05-14T21:38:02.779100Z - 2025-05-14T21:39:02.779100Z,,,,,,,2025-05-14T21:38:07.779100Z,,2025-05-14T21:38:36.050700Z,
HE.KUNI.00.BHZ | 2025-05-14T21:37:47.766360Z - 2025-05-14T21:38:47.766360Z,,,,,,,2025-05-14T21:37:52.766360Z,,2025-05-14T21:38:09.493780Z,
HE.KY02.00.CZ | 2025-05-14T21:37:36.646260Z - 2025-05-14T21:38:36.646260Z,,,,,,,2025-05-14T21:37:41.646260Z,,2025-05-14T21:37:49.749700Z,
HE.KY17.00.CZ | 2025-05-14T21:37:35.182070Z - 2025-05-14T21:38:35.182070Z,,,,,,,2025-05-14T21:37:40.182070Z,,2025-05-14T21:37:47.288730Z,
HE.LAUT.00.BHZ | 2025-05-14T21:37:48.770540Z - 2025-05-14T21:38:48.770540Z,,,,,,,2025-05-14T21:37:53.770540Z,,2025-05-14T21:38:11.172100Z,
HE.LOVF.00.CZ | 2025-05-14T21:37:35.627190Z - 2025-05-14T21:38:35.627190Z,,,,,,,2025-05-14T21:37:40.627190Z,,2025-05-14T21:37:48.161030Z,
HE.MEF.00.BHZ | 2025-05-14T21:37:52.666270Z - 2025-05-14T21:38:52.666270Z,,,,,,,2025-05-14T21:37:57.666270Z,,2025-05-14T21:38:17.534760Z,
HE.NUR.00.SHZ | 2025-05-14T21:37:49.909780Z - 2025-05-14T21:38:49.909780Z,,,,,,,2025-05-14T21:37:54.909780Z,,2025-05-14T21:38:13.094690Z,
HE.PVF.00.CZ | 2025-05-14T21:37:39.448700Z - 2025-05-14T21:38:39.448700Z,,,,,,,2025-05-14T21:37:44.448700Z,,2025-05-14T21:37:55.003350Z,
HE.RSUO.00.BHZ | 2025-05-14T21:38:04.935440Z - 2025-05-14T21:39:04.935440Z,,,,,,,,,2025-05-14T21:38:09.935440Z,
HE.RUF.00.BHZ | 2025-05-14T21:37:47.369430Z - 2025-05-14T21:38:47.369430Z,,,,,,,2025-05-14T21:37:52.369430Z,,2025-05-14T21:38:08.484770Z,
HE.SUF.00.BHZ | 2025-05-14T21:38:06.553260Z - 2025-05-14T21:39:06.553260Z,,,,,,,2025-05-14T21:38:11.553260Z,,2025-05-14T21:38:41.913320Z,
HE.TRE03.00.CZ | 2025-05-14T21:37:59.563900Z - 2025-05-14T21:38:59.563900Z,,,,,,,2025-05-14T21:38:04.563900Z,,2025-05-14T21:38:30.009560Z,
HE.TVF.00.BHZ | 2025-05-14T21:38:03.386210Z - 2025-05-14T21:39:03.386210Z,,,,,,,2025-05-14T21:38:08.386210Z,,2025-05-14T21:38:36.343670Z,
HE.VJF.00.?HZ | 2025-05-14T21:37:27.504460Z - 2025-05-14T21:38:27.504460Z,,,,,,,2025-05-14T21:37:32.504460Z,,2025-05-14T21:37:34.216210Z,
HE.VUOS.00.BHZ | 2025-05-14T21:37:46.239990Z - 2025-05-14T21:38:46.239990Z,,,,,,,2025-05-14T21:37:51.239990Z,,2025-05-14T21:38:06.572830Z,
HE.FIA0.00.?HZ | 2025-05-14T21:45:49.048230Z - 2025-05-14T21:46:49.048230Z,,,,,,,2025-05-14T21:45:54.048230Z,,2025-05-14T21:46:10.164420Z,
HE.FIA1.00.?HZ | 2025-05-14T21:45:49.048230Z - 2025-05-14T21:46:49.048230Z,,,,,,,2025-05-14T21:45:54.048230Z,,2025-05-14T21:46:10.164420Z,
HE.HEL1.00.BHN | 2025-05-14T21:46:07.720670Z - 2025-05-14T21:47:07.720670Z,,,,,,,,,2025-05-14T21:46:12.720670Z,
HE.HEL5.00.BHZ | 2025-05-14T21:45:52.197370Z - 2025-05-14T21:46:52.197370Z,,,,,,,2025-05-14T21:45:57.197370Z,,2025-05-14T21:46:15.271670Z,
HE.KAF.00.?HZ | 2025-05-14T21:46:21.928970Z - 2025-05-14T21:47:21.928970Z,,,,,,,,,2025-05-14T21:46:26.928970Z,
HE.KEF.00.?HZ | 2025-05-14T21:46:04.937760Z - 2025-05-14T21:47:04.937760Z,,,,,,,2025-05-14T21:46:09.937760Z,,2025-05-14T21:46:38.462580Z,
HE.KUNI.00.BHZ | 2025-05-14T21:45:50.159690Z - 2025-05-14T21:46:50.159690Z,,,,,,,2025-05-14T21:45:55.159690Z,,2025-05-14T21:46:11.561120Z,
HE.KY02.00.CZ | 2025-05-14T21:45:38.832030Z - 2025-05-14T21:46:38.832030Z,,,,,,,2025-05-14T21:45:43.832030Z,,2025-05-14T21:45:52.103170Z,
HE.KY17.00.CZ | 2025-05-14T21:45:37.308240Z - 2025-05-14T21:46:37.308240Z,,,,,,,2025-05-14T21:45:42.308240Z,,2025-05-14T21:45:49.509760Z,
HE.LAUT.00.BHZ | 2025-05-14T21:46:08.184490Z - 2025-05-14T21:47:08.184490Z,,,,,,,,,2025-05-14T21:46:13.184490Z,
HE.LOVF.00.CZ | 2025-05-14T21:45:37.945240Z - 2025-05-14T21:46:37.945240Z,,,,,,,2025-05-14T21:45:42.945240Z,,2025-05-14T21:45:50.187330Z,
HE.MEF.00.BHZ | 2025-05-14T21:45:54.965670Z - 2025-05-14T21:46:54.965670Z,,,,,,,2025-05-14T21:45:59.965670Z,,2025-05-14T21:46:19.797090Z,
HE.NUR.00.SHZ | 2025-05-14T21:45:52.289990Z - 2025-05-14T21:46:52.289990Z,,,,,,,2025-05-14T21:45:57.289990Z,,2025-05-14T21:46:15.351240Z,
HE.PVF.00.CZ | 2025-05-14T21:45:41.640180Z - 2025-05-14T21:46:41.640180Z,,,,,,,2025-05-14T21:45:46.640180Z,,2025-05-14T21:45:57.059930Z,
HE.RAF.00.BHZ | 2025-05-14T21:46:53.043290Z - 2025-05-14T21:47:53.043290Z,,,,,,,,,2025-05-14T21:46:58.043290Z,
HE.RUF.00.BHZ | 2025-05-14T21:45:49.511340Z - 2025-05-14T21:46:49.511340Z,,,,,,,2025-05-14T21:45:54.511340Z,,2025-05-14T21:46:10.865400Z,
HE.SUF.00.BHZ | 2025-05-14T21:46:39.376120Z - 2025-05-14T21:47:39.376120Z,,,,,,,,,2025-05-14T21:46:44.376120Z,
HE.TRE03.00.CZ | 2025-05-14T21:46:27.208410Z - 2025-05-14T21:47:27.208410Z,,,,,,,,,2025-05-14T21:46:32.208410Z,
HE.TVF.00.BHZ | 2025-05-14T21:46:33.694490Z - 2025-05-14T21:47:33.694490Z,,,,,,,,,2025-05-14T21:46:38.694490Z,
HE.VJF.00.?HZ | 2025-05-14T21:45:29.811430Z - 2025-05-14T21:46:29.811430Z,,,,,,,2025-05-14T21:45:34.811430Z,,2025-05-14T21:45:36.537210Z,
HE.VUOS.00.BHZ | 2025-05-14T21:45:48.399870Z - 2025-05-14T21:46:48.399870Z,,,,,,,2025-05-14T21:45:53.399870Z,,2025-05-14T21:46:08.546310Z,
FN.KLF.00.BHZ | 2025-05-15T13:20:15.297190Z - 2025-05-15T13:21:15.297190Z,,,,,,,2025-05-15T13:20:20.297190Z,,2025-05-15T13:20:23.601100Z,
FN.OLKF.00.BHZ | 2025-05-15T13:21:22.306750Z - 2025-05-15T13:22:22.306750Z,,,,,,,,,2025-05-15T13:21:27.306750Z,
FN.RAJF.00.?HZ | 2025-05-15T13:21:19.366760Z - 2025-05-15T13:22:19.366760Z,,,,,,,,,2025-05-15T13:21:24.366760Z,
FN.RANF.00.?HZ | 2025-05-15T13:20:39.172170Z - 2025-05-15T13:21:39.172170Z,,,,,,,2025-05-15T13:20:44.172170Z,,2025-05-15T13:21:04.937250Z,
FN.RNF.00.BHZ | 2025-05-15T13:20:29.155760Z - 2025-05-15T13:21:29.155760Z,,,,,,,2025-05-15T13:20:34.155760Z,,2025-05-15T13:20:47.938700Z,
FN.SGF.00.BHZ | 2025-05-15T13:20:31.815590Z - 2025-05-15T13:21:31.815590Z,,,,,,,2025-05-15T13:20:36.815590Z,,2025-05-15T13:20:52.410320Z,
HE.HEF.00.BHZ | 2025-05-15T13:20:34.755580Z - 2025-05-15T13:21:34.755580Z,,,,,,,2025-05-15T13:20:39.755580Z,,2025-05-15T13:20:57.497850Z,
HE.KIF.00.BHZ | 2025-05-15T13:21:18.471980Z - 2025-05-15T13:22:18.471980Z,,,,,,,,,2025-05-15T13:21:23.471980Z,
HE.KU6.00.BHZ | 2025-05-15T13:21:31.352310Z - 2025-05-15T13:22:31.352310Z,,,,,,,,,2025-05-15T13:21:36.352310Z,
HE.VRF.00.BHZ | 2025-05-15T13:21:23.157350Z - 2025-05-15T13:22:23.157350Z,,,,,,,,,2025-05-15T13:21:28.157350Z,
FN.KLF.00.BHN | 2025-05-20T09:12:30.129950Z - 2025-05-20T09:13:30.129950Z,,,,,,,,,2025-05-20T09:12:35.129950Z,
FN.OUL.00.BHE | 2025-05-20T09:12:57.380720Z - 2025-05-20T09:13:57.380720Z,,,,,,,,,2025-05-20T09:13:02.380720Z,
FN.RNF.00.BHZ | 2025-05-20T09:12:43.930000Z - 2025-05-20T09:13:43.930000Z,,,,,,,,,2025-05-20T09:12:48.930000Z,
HE.ECKF.00.CZ | 2025-05-20T01:13:14.697930Z - 2025-05-20T01:14:14.697930Z,,,,,,,,,2025-05-20T01:13:19.697930Z,
HE.KPF.00.BHZ | 2025-05-20T01:13:09.669620Z - 2025-05-20T01:14:09.669620Z,,,,,,,,,2025-05-20T01:13:14.669620Z,
HE.RAF.00.BHZ | 2025-05-20T01:12:48.071600Z - 2025-05-20T01:13:48.071600Z,,,,,,,2025-05-20T01:12:53.071600Z,,2025-05-20T01:13:20.568630Z,
HE.VAF.00.BHZ | 2025-05-20T01:12:50.069650Z - 2025-05-20T01:13:50.069650Z,,,,,,,2025-05-20T01:12:55.069650Z,,2025-05-20T01:13:23.636020Z,
UP.AAL.00.BHZ | 2025-05-20T01:13:18.867670Z - 2025-05-20T01:14:18.867670Z,,,,,,,,,2025-05-20T01:13:23.867670Z,
HE.ECKF.00.CZ | 2025-05-25T12:51:47.820000Z - 2025-05-25T12:52:47.820000Z,,,,,,,2025-05-25T12:51:52.820000Z,,2025-05-25T12:52:09.700000Z,
HE.KORF.00.CZ | 2025-05-25T12:52:01.610000Z - 2025-05-25T12:53:01.610000Z,,,,,,,2025-05-25T12:52:06.610000Z,,2025-05-25T12:52:34.140000Z,
HE.KPF.00.BHZ | 2025-05-25T12:52:01.650000Z - 2025-05-25T12:53:01.650000Z,,,,,,,2025-05-25T12:52:06.650000Z,,2025-05-25T12:52:34.000000Z,
HE.RAF.00.BHZ | 2025-05-25T12:51:58.380000Z - 2025-05-25T12:52:58.380000Z,,,,,,,2025-05-25T12:52:03.380000Z,,2025-05-25T12:52:28.430000Z,
UP.AAL.00.BHZ | 2025-05-25T12:51:51.240000Z - 2025-05-25T12:52:51.240000Z,,,,,,,2025-05-25T12:51:56.240000Z,,2025-05-25T12:52:15.880000Z,
HE.HEF.00.BHZ | 2025-05-25T02:01:31.754930Z - 2025-05-25T02:02:31.754930Z,,,,,,,,,2025-05-25T02:01:36.754930Z,
HE.KIF.00.BHZ | 2025-05-25T02:00:37.965550Z - 2025-05-25T02:01:37.965550Z,,,,,,,2025-05-25T02:00:42.965550Z,,2025-05-25T02:01:02.505320Z,
FN.KLF.00.BHZ | 2025-05-24T07:06:54.897710Z - 2025-05-24T07:07:54.897710Z,,,,,,,2025-05-24T07:06:59.897710Z,,2025-05-24T07:07:09.995320Z,
