file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-05T16:47:43.315583Z - 2025-01-05T16:48:43.315583Z,,,,,,,2025-01-05T16:48:13.800000Z,,2025-01-05T16:48:25.560000Z,
HE.JOF.00.BHZ | 2025-01-16T11:41:50.440997Z - 2025-01-16T11:42:50.440997Z,,,,,,,2025-01-16T11:42:13.320000Z,,2025-01-16T11:42:34.880000Z,
HE.KAF.00.BHZ | 2025-01-16T11:41:58.362572Z - 2025-01-16T11:42:58.362572Z,,,,,,,2025-01-16T11:42:06.180000Z,,2025-01-16T11:42:26.460000Z,
HE.KEF.00.BHZ | 2025-01-16T11:41:23.420655Z - 2025-01-16T11:42:23.420655Z,,,,,,,2025-01-16T11:42:14.100000Z,,,
HE.KJNF.00.BHZ | 2025-01-16T11:41:44.034531Z - 2025-01-16T11:42:44.034531Z,,,,,,,2025-01-16T11:42:04.580000Z,,2025-01-16T11:42:19.500000Z,
HE.KPF.00.BHZ | 2025-01-16T11:42:27.244227Z - 2025-01-16T11:43:27.244227Z,,,,,,,2025-01-16T11:42:34.300000Z,,2025-01-16T11:43:13.620000Z,
HE.KU1.00.BHZ | 2025-01-16T11:42:10.596542Z - 2025-01-16T11:43:10.596542Z,,,,,,,2025-01-16T11:42:28.080000Z,,,
HE.KU2.00.BHZ | 2025-01-16T11:42:09.832706Z - 2025-01-16T11:43:09.832706Z,,,,,,,2025-01-16T11:42:29.480000Z,,2025-01-16T11:43:04.780000Z,
HE.KU6.00.BHZ | 2025-01-16T11:42:24.917091Z - 2025-01-16T11:43:24.917091Z,,,,,,,2025-01-16T11:42:37.430000Z,,2025-01-16T11:43:18.600000Z,
HE.KY17.00.BHZ | 2025-01-16T11:41:53.156470Z - 2025-01-16T11:42:53.156470Z,,,,,,,2025-01-16T11:42:23.720000Z,,,
HE.NIF.00.BHZ | 2025-01-16T11:41:33.241185Z - 2025-01-16T11:42:33.241185Z,,,,,,,2025-01-16T11:41:48.080000Z,,2025-01-16T11:41:51.770000Z,
HE.NUR.00.BHZ | 2025-01-16T11:42:35.481462Z - 2025-01-16T11:43:35.481462Z,,,,,,,,,2025-01-16T11:43:18.380000Z,
HE.OBF0.00.BHZ | 2025-01-16T11:41:34.121555Z - 2025-01-16T11:42:34.121555Z,,,,,,,2025-01-16T11:42:21.380000Z,,,
HE.OBF3.00.BHZ | 2025-01-16T11:41:53.970615Z - 2025-01-16T11:42:53.970615Z,,,,,,,2025-01-16T11:42:22.480000Z,,,
HE.OUF.00.BHZ | 2025-01-16T11:41:41.539665Z - 2025-01-16T11:42:41.539665Z,,,,,,,2025-01-16T11:42:16.680000Z,,,
HE.PVF.00.BHZ | 2025-01-16T11:42:25.714002Z - 2025-01-16T11:43:25.714002Z,,,,,,,2025-01-16T11:42:33.180000Z,,2025-01-16T11:43:10.460000Z,
HE.RAF.00.BHZ | 2025-01-16T11:42:05.558846Z - 2025-01-16T11:43:05.558846Z,,,,,,,2025-01-16T11:42:43.360000Z,,,
HE.RMF.00.BHZ | 2025-01-16T11:41:38.436118Z - 2025-01-16T11:42:38.436118Z,,,,,,,2025-01-16T11:42:10.180000Z,,2025-01-16T11:42:31.180000Z,
HE.RUF.00.BHZ | 2025-01-16T11:41:53.772237Z - 2025-01-16T11:42:53.772237Z,,,,,,,2025-01-16T11:42:16.380000Z,,2025-01-16T11:42:41.880000Z,
HE.SUF.00.BHZ | 2025-01-16T11:41:32.256522Z - 2025-01-16T11:42:32.256522Z,,,,,,,2025-01-16T11:41:59.180000Z,,2025-01-16T11:42:12.280000Z,
HE.TOF.00.BHZ | 2025-01-16T11:42:43.000569Z - 2025-01-16T11:43:43.000569Z,,,,,,,,,2025-01-16T11:43:20.060000Z,
HE.TRE03.00.BHZ | 2025-01-16T11:42:17.160207Z - 2025-01-16T11:43:17.160207Z,,,,,,,2025-01-16T11:42:24.260000Z,,,
HE.TVF.00.BHZ | 2025-01-16T11:43:05.861803Z - 2025-01-16T11:44:05.861803Z,,,,,,,,,2025-01-16T11:43:44.080000Z,
HE.VAF.00.BHZ | 2025-01-16T11:42:17.010822Z - 2025-01-16T11:43:17.010822Z,,,,,,,2025-01-16T11:42:24.780000Z,,2025-01-16T11:42:54.960000Z,
HE.VJF.00.BHZ | 2025-01-16T11:42:13.313311Z - 2025-01-16T11:43:13.313311Z,,,,,,,2025-01-16T11:42:29.600000Z,,2025-01-16T11:43:05.420000Z,
HE.FIA0.00.SHZ | 2025-01-16T16:34:51.763495Z - 2025-01-16T16:35:51.763495Z,,,,,,,2025-01-16T16:35:12.100000Z,,2025-01-16T16:35:36.800000Z,
HE.HEL1.00.BHZ | 2025-01-16T16:35:04.058157Z - 2025-01-16T16:36:04.058157Z,,,,,,,,,2025-01-16T16:35:51.420000Z,
HE.HEL5.00.BHZ | 2025-01-16T16:35:16.879459Z - 2025-01-16T16:36:16.879459Z,,,,,,,2025-01-16T16:35:27.180000Z,,2025-01-16T16:36:01.760000Z,
HE.JOF.00.BHZ | 2025-01-16T16:34:44.860931Z - 2025-01-16T16:35:44.860931Z,,,,,,,2025-01-16T16:35:13.720000Z,,2025-01-16T16:35:39.640000Z,
HE.KAF.00.BHZ | 2025-01-16T16:35:09.397474Z - 2025-01-16T16:36:09.397474Z,,,,,,,2025-01-16T16:35:15.100000Z,,2025-01-16T16:35:39.800000Z,
HE.KEF.00.BHZ | 2025-01-16T16:35:04.531208Z - 2025-01-16T16:36:04.531208Z,,,,,,,2025-01-16T16:35:24.180000Z,,2025-01-16T16:35:58.280000Z,
HE.KJNF.00.BHZ | 2025-01-16T16:35:03.262317Z - 2025-01-16T16:36:03.262317Z,,,,,,,2025-01-16T16:35:35.460000Z,,,
HE.KUNI.00.BHZ | 2025-01-16T16:34:53.695922Z - 2025-01-16T16:35:53.695922Z,,,,,,,2025-01-16T16:35:24.830000Z,,,
HE.KY17.00.BHZ | 2025-01-16T16:34:38.282356Z - 2025-01-16T16:35:38.282356Z,,,,,,,2025-01-16T16:35:03.780000Z,,2025-01-16T16:35:25.280000Z,
HE.MEF.00.BHZ | 2025-01-16T16:34:45.343026Z - 2025-01-16T16:35:45.343026Z,,,,,,,2025-01-16T16:35:28.980000Z,,,
HE.NIF.00.BHZ | 2025-01-16T16:35:06.154743Z - 2025-01-16T16:36:06.154743Z,,,,,,,2025-01-16T16:35:23.680000Z,,2025-01-16T16:35:54.680000Z,
HE.NUR.00.BHZ | 2025-01-16T16:34:45.438385Z - 2025-01-16T16:35:45.438385Z,,,,,,,2025-01-16T16:35:23.080000Z,,,
HE.PVF.00.BHZ | 2025-01-16T16:34:52.294336Z - 2025-01-16T16:35:52.294336Z,,,,,,,2025-01-16T16:35:14.680000Z,,2025-01-16T16:35:43.780000Z,
HE.RMF.00.BHZ | 2025-01-16T16:34:42.001024Z - 2025-01-16T16:35:42.001024Z,,,,,,,2025-01-16T16:35:32.030000Z,,,
HE.RUF.00.BHZ | 2025-01-16T16:34:27.683781Z - 2025-01-16T16:35:27.683781Z,,,,,,,2025-01-16T16:34:48.880000Z,,2025-01-16T16:34:55.680000Z,
HE.SUF.00.BHZ | 2025-01-16T16:35:04.018226Z - 2025-01-16T16:36:04.018226Z,,,,,,,2025-01-16T16:35:22.840000Z,,2025-01-16T16:35:53.360000Z,
HE.TRE03.00.BHZ | 2025-01-16T16:34:46.906278Z - 2025-01-16T16:35:46.906278Z,,,,,,,2025-01-16T16:35:28.180000Z,,,
HE.VJF.00.BHZ | 2025-01-16T16:34:46.654522Z - 2025-01-16T16:35:46.654522Z,,,,,,,2025-01-16T16:35:01.880000Z,,2025-01-16T16:35:23.380000Z,
HE.VUOS.00.BHZ | 2025-01-16T16:35:04.065673Z - 2025-01-16T16:36:04.065673Z,,,,,,,2025-01-16T16:35:23.680000Z,,2025-01-16T16:35:57.880000Z,
FN.MSF.00.BHZ | 2025-01-21T20:10:58.742944Z - 2025-01-21T20:11:58.742944Z,,,,,,,,,2025-01-21T20:11:39.240000Z,
FN.OLKF.00.BHZ | 2025-01-21T20:10:47.173254Z - 2025-01-21T20:11:47.173254Z,,,,,,,2025-01-21T20:10:59.330000Z,,2025-01-21T20:11:27.080000Z,
FN.RAJF.00.BHZ | 2025-01-21T20:10:42.354512Z - 2025-01-21T20:11:42.354512Z,,,,,,,2025-01-21T20:10:57.680000Z,,2025-01-21T20:11:25.760000Z,
FN.RANF.00.BHZ | 2025-01-21T20:11:44.843229Z - 2025-01-21T20:12:44.843229Z,,,,,,,,,2025-01-21T20:11:57.280000Z,
FN.RNF.00.BHZ | 2025-01-21T20:11:00.899087Z - 2025-01-21T20:12:00.899087Z,,,,,,,,,2025-01-21T20:11:51.040000Z,
HE.KEV.00.BHZ | 2025-01-21T20:11:05.930517Z - 2025-01-21T20:12:05.930517Z,,,,,,,2025-01-21T20:11:12.140000Z,,2025-01-21T20:11:50.320000Z,
HE.KU2.00.BHZ | 2025-01-21T20:10:32.499263Z - 2025-01-21T20:11:32.499263Z,,,,,,,2025-01-21T20:11:12.120000Z,,,
HE.KU6.00.BHZ | 2025-01-21T20:10:34.219366Z - 2025-01-21T20:11:34.219366Z,,,,,,,,,2025-01-21T20:11:28.960000Z,
HE.VRF.00.BHZ | 2025-01-21T20:10:42.148988Z - 2025-01-21T20:11:42.148988Z,,,,,,,2025-01-21T20:10:48.600000Z,,2025-01-21T20:11:08.200000Z,
FN.MSF.00.BHZ | 2025-01-21T10:20:45.683773Z - 2025-01-21T10:21:45.683773Z,,,,,,,2025-01-21T10:20:52.200000Z,,2025-01-21T10:21:26.920000Z,
FN.OLKF.00.BHZ | 2025-01-21T10:20:28.390297Z - 2025-01-21T10:21:28.390297Z,,,,,,,2025-01-21T10:20:45.580000Z,,2025-01-21T10:21:17.080000Z,
FN.RAJF.00.BHZ | 2025-01-21T10:20:16.063569Z - 2025-01-21T10:21:16.063569Z,,,,,,,2025-01-21T10:20:44.930000Z,,,
FN.RANF.00.BHZ | 2025-01-21T10:20:55.364936Z - 2025-01-21T10:21:55.364936Z,,,,,,,2025-01-21T10:21:03.840000Z,,2025-01-21T10:21:47.720000Z,
FN.RNF.00.BHZ | 2025-01-21T10:20:48.719763Z - 2025-01-21T10:21:48.719763Z,,,,,,,2025-01-21T10:20:58.980000Z,,2025-01-21T10:21:40.300000Z,
HE.HEF.00.BHZ | 2025-01-21T10:20:21.578439Z - 2025-01-21T10:21:21.578439Z,,,,,,,2025-01-21T10:21:08.480000Z,,,
HE.KEV.00.BHZ | 2025-01-21T10:20:52.124723Z - 2025-01-21T10:21:52.124723Z,,,,,,,2025-01-21T10:20:59.280000Z,,2025-01-21T10:21:38.940000Z,
HE.KU1.00.BHZ | 2025-01-21T10:20:09.670767Z - 2025-01-21T10:21:09.670767Z,,,,,,,2025-01-21T10:20:52.080000Z,,,
HE.KU2.00.BHZ | 2025-01-21T10:20:49.257395Z - 2025-01-21T10:21:49.257395Z,,,,,,,2025-01-21T10:20:56.820000Z,,,
HE.KU6.00.BHZ | 2025-01-21T10:20:34.231526Z - 2025-01-21T10:21:34.231526Z,,,,,,,2025-01-21T10:20:46.560000Z,,2025-01-21T10:21:18.480000Z,
HE.RMF.00.BHZ | 2025-01-21T10:20:21.398391Z - 2025-01-21T10:21:21.398391Z,,,,,,,2025-01-21T10:21:05.880000Z,,,
FN.KLF.00.BHZ | 2025-01-21T17:36:38.013661Z - 2025-01-21T17:37:38.013661Z,,,,,,,,,2025-01-21T17:37:07.440000Z,
FN.RANF.00.BHZ | 2025-01-21T17:37:28.058699Z - 2025-01-21T17:38:28.058699Z,,,,,,,,,2025-01-21T17:37:50.200000Z,
FN.RNF.00.BHZ | 2025-01-21T17:37:18.609528Z - 2025-01-21T17:38:18.609528Z,,,,,,,,,2025-01-21T17:37:34.560000Z,
HE.HEF.00.BHZ | 2025-01-21T17:36:27.593279Z - 2025-01-21T17:37:27.593279Z,,,,,,,2025-01-21T17:36:57.240000Z,,2025-01-21T17:37:19.640000Z,
HE.KEV.00.BHZ | 2025-01-21T17:37:30.419505Z - 2025-01-21T17:38:30.419505Z,,,,,,,,,2025-01-21T17:38:17.430000Z,
HE.KIF.00.BHZ | 2025-01-21T17:37:00.324690Z - 2025-01-21T17:38:00.324690Z,,,,,,,,,2025-01-21T17:37:25.520000Z,
HE.KU1.00.BHZ | 2025-01-21T17:38:08.092076Z - 2025-01-21T17:39:08.092076Z,,,,,,,,,2025-01-21T17:38:30.530000Z,
HE.TOF.00.BHZ | 2025-01-21T17:36:50.859923Z - 2025-01-21T17:37:50.859923Z,,,,,,,2025-01-21T17:36:59.520000Z,,2025-01-21T17:37:24.720000Z,
FN.KLF.00.BHZ | 2025-01-21T18:52:22.337737Z - 2025-01-21T18:53:22.337737Z,,,,,,,2025-01-21T18:52:52.900000Z,,2025-01-21T18:53:10.680000Z,
FN.RANF.00.BHZ | 2025-01-21T18:52:58.769619Z - 2025-01-21T18:53:58.769619Z,,,,,,,,,2025-01-21T18:53:51.720000Z,
FN.RNF.00.BHZ | 2025-01-21T18:53:06.183964Z - 2025-01-21T18:54:06.183964Z,,,,,,,,,2025-01-21T18:53:37.920000Z,
HE.KEV.00.BHZ | 2025-01-21T18:52:46.681942Z - 2025-01-21T18:53:46.681942Z,,,,,,,2025-01-21T18:53:31.950000Z,,,
HE.KIF.00.BHZ | 2025-01-21T18:52:52.120210Z - 2025-01-21T18:53:52.120210Z,,,,,,,2025-01-21T18:53:03.920000Z,,2025-01-21T18:53:29.000000Z,
HE.KJNF.00.BHZ | 2025-01-21T18:53:12.228896Z - 2025-01-21T18:54:12.228896Z,,,,,,,2025-01-21T18:53:32.760000Z,,,
HE.KU1.00.BHZ | 2025-01-21T18:53:28.625947Z - 2025-01-21T18:54:28.625947Z,,,,,,,2025-01-21T18:53:42.380000Z,,,
HE.TOF.00.BHZ | 2025-01-21T18:52:36.835487Z - 2025-01-21T18:53:36.835487Z,,,,,,,2025-01-21T18:53:02.440000Z,,2025-01-21T18:53:27.240000Z,
FN.KLF.00.BHZ | 2025-01-21T22:54:28.305182Z - 2025-01-21T22:55:28.305182Z,,,,,,,2025-01-21T22:54:43.560000Z,,2025-01-21T22:55:05.600000Z,
FN.RAJF.00.BHZ | 2025-01-21T22:55:05.387529Z - 2025-01-21T22:56:05.387529Z,,,,,,,,,2025-01-21T22:55:50.360000Z,
HE.HEF.00.BHZ | 2025-01-21T22:54:27.817015Z - 2025-01-21T22:55:27.817015Z,,,,,,,2025-01-21T22:54:41.760000Z,,2025-01-21T22:55:01.360000Z,
HE.KEV.00.BHZ | 2025-01-21T22:54:58.216897Z - 2025-01-21T22:55:58.216897Z,,,,,,,2025-01-21T22:55:13.090000Z,,2025-01-21T22:55:47.600000Z,
HE.KIF.00.BHZ | 2025-01-21T22:54:01.801753Z - 2025-01-21T22:55:01.801753Z,,,,,,,2025-01-21T22:54:39.220000Z,,2025-01-21T22:54:55.320000Z,
HE.KU6.00.BHZ | 2025-01-21T22:55:06.925700Z - 2025-01-21T22:56:06.925700Z,,,,,,,2025-01-21T22:55:25.080000Z,,,
FN.KLF.00.BHZ | 2025-01-21T12:19:43.702605Z - 2025-01-21T12:20:43.702605Z,,,,,,,,,2025-01-21T12:20:38.440000Z,
FN.MSF.00.BHZ | 2025-01-21T12:18:37.415541Z - 2025-01-21T12:19:37.415541Z,,,,,,,2025-01-21T12:19:06.780000Z,,2025-01-21T12:19:26.000000Z,
FN.OLKF.00.BHZ | 2025-01-21T12:18:52.049363Z - 2025-01-21T12:19:52.049363Z,,,,,,,2025-01-21T12:19:12.200000Z,,2025-01-21T12:19:34.920000Z,
FN.OUL.00.BHZ | 2025-01-21T12:19:08.480200Z - 2025-01-21T12:20:08.480200Z,,,,,,,2025-01-21T12:19:19.240000Z,,2025-01-21T12:19:45.560000Z,
FN.RAJF.00.BHZ | 2025-01-21T12:19:06.990101Z - 2025-01-21T12:20:06.990101Z,,,,,,,2025-01-21T12:19:42.780000Z,,,
FN.RANF.00.BHZ | 2025-01-21T12:18:57.230192Z - 2025-01-21T12:19:57.230192Z,,,,,,,2025-01-21T12:19:19.530000Z,,2025-01-21T12:19:45.480000Z,
FN.RNF.00.BHZ | 2025-01-21T12:19:18.131661Z - 2025-01-21T12:20:18.131661Z,,,,,,,2025-01-21T12:19:28.630000Z,,2025-01-21T12:20:03.440000Z,
HE.JOF.00.BHZ | 2025-01-21T12:18:52.047664Z - 2025-01-21T12:19:52.047664Z,,,,,,,2025-01-21T12:19:14.980000Z,,2025-01-21T12:19:40.120000Z,
HE.KEF.00.BHZ | 2025-01-21T12:19:08.025985Z - 2025-01-21T12:20:08.025985Z,,,,,,,2025-01-21T12:19:42.680000Z,,,
HE.KJNF.00.BHZ | 2025-01-21T12:18:59.145058Z - 2025-01-21T12:19:59.145058Z,,,,,,,2025-01-21T12:19:08.780000Z,,2025-01-21T12:19:28.640000Z,
HE.KU1.00.BHZ | 2025-01-21T12:18:34.260823Z - 2025-01-21T12:19:34.260823Z,,,,,,,2025-01-21T12:18:59.380000Z,,,
HE.KU2.00.BHZ | 2025-01-21T12:18:35.307386Z - 2025-01-21T12:19:35.307386Z,,,,,,,2025-01-21T12:19:07.780000Z,,,
HE.KU6.00.BHZ | 2025-01-21T12:18:32.974898Z - 2025-01-21T12:19:32.974898Z,,,,,,,2025-01-21T12:19:06.280000Z,,2025-01-21T12:19:23.720000Z,
HE.NIF.00.BHZ | 2025-01-21T12:18:51.319395Z - 2025-01-21T12:19:51.319395Z,,,,,,,2025-01-21T12:19:16.180000Z,,2025-01-21T12:19:41.080000Z,
HE.OBF0.00.BHZ | 2025-01-21T12:19:21.397432Z - 2025-01-21T12:20:21.397432Z,,,,,,,2025-01-21T12:19:30.680000Z,,2025-01-21T12:20:07.280000Z,
HE.OBF3.00.BHZ | 2025-01-21T12:19:08.919639Z - 2025-01-21T12:20:08.919639Z,,,,,,,2025-01-21T12:19:26.880000Z,,2025-01-21T12:20:01.660000Z,
HE.OUF.00.BHZ | 2025-01-21T12:19:12.370132Z - 2025-01-21T12:20:12.370132Z,,,,,,,2025-01-21T12:19:27.230000Z,,2025-01-21T12:20:01.800000Z,
HE.RMF.00.BHZ | 2025-01-21T12:18:00.301914Z - 2025-01-21T12:19:00.301914Z,,,,,,,2025-01-21T12:18:54.280000Z,,,
HE.SUF.00.BHZ | 2025-01-21T12:18:37.572488Z - 2025-01-21T12:19:37.572488Z,,,,,,,2025-01-21T12:19:31.480000Z,,,
HE.TOF.00.BHZ | 2025-01-21T12:20:06.816317Z - 2025-01-21T12:21:06.816317Z,,,,,,,,,2025-01-21T12:20:13.520000Z,
HE.VAF.00.BHZ | 2025-01-21T12:20:06.970037Z - 2025-01-21T12:21:06.970037Z,,,,,,,,,2025-01-21T12:20:45.840000Z,
HE.VRF.00.BHZ | 2025-01-21T12:19:04.925878Z - 2025-01-21T12:20:04.925878Z,,,,,,,2025-01-21T12:19:32.180000Z,,,
HE.FIA0.00.?HZ | 2025-01-16T10:03:47.613777Z - 2025-01-16T10:04:47.613777Z,,,,,,,2025-01-16T10:03:54.769300Z,,2025-01-16T10:04:18.335850Z,
HE.FIA1.00.?HZ | 2025-01-16T10:03:34.314412Z - 2025-01-16T10:04:34.314412Z,,,,,,,2025-01-16T10:03:54.769300Z,,2025-01-16T10:04:18.335850Z,
HE.KAF.00.?HZ | 2025-01-16T10:03:51.145735Z - 2025-01-16T10:04:51.145735Z,,,,,,,2025-01-16T10:03:59.902610Z,,2025-01-16T10:04:26.735810Z,
HE.KY17.00.CZ | 2025-01-16T10:03:19.023380Z - 2025-01-16T10:04:19.023380Z,,,,,,,2025-01-16T10:03:43.608150Z,,2025-01-16T10:03:58.164310Z,
HE.LOVF.00.CZ | 2025-01-16T10:03:37.885294Z - 2025-01-16T10:04:37.885294Z,,,,,,,2025-01-16T10:03:49.402660Z,,2025-01-16T10:04:08.769230Z,
HE.PVF.00.CZ | 2025-01-16T10:03:37.754037Z - 2025-01-16T10:04:37.754037Z,,,,,,,2025-01-16T10:03:52.902640Z,,2025-01-16T10:04:14.835870Z,
HE.RUF.00.BHZ | 2025-01-16T10:03:31.433758Z - 2025-01-16T10:04:31.433758Z,,,,,,,2025-01-16T10:03:39.369380Z,,2025-01-16T10:03:50.102660Z,
HE.VJF.00.?HZ | 2025-01-16T10:02:57.818713Z - 2025-01-16T10:03:57.818713Z,,,,,,,2025-01-16T10:03:39.073290Z,,2025-01-16T10:03:49.388400Z,
HE.HEL1.00.BHZ | 2025-01-21T12:48:23.897482Z - 2025-01-21T12:49:23.897482Z,,,,,,,2025-01-21T12:48:43.417070Z,,2025-01-21T12:48:45.721740Z,
HE.HEL5.00.BHZ | 2025-01-21T12:48:01.302977Z - 2025-01-21T12:49:01.302977Z,,,,,,,2025-01-21T12:48:42.265920Z,,2025-01-21T12:48:43.717870Z,
HE.KUNI.00.BHZ | 2025-01-21T12:48:17.852785Z - 2025-01-21T12:49:17.852785Z,,,,,,,2025-01-21T12:48:44.395560Z,,2025-01-21T12:48:47.012500Z,
HE.LAUT.00.BHZ | 2025-01-21T12:47:54.474820Z - 2025-01-21T12:48:54.474820Z,,,,,,,2025-01-21T12:48:43.145400Z,,2025-01-21T12:48:45.442720Z,
HE.MEF.00.BHZ | 2025-01-21T12:48:05.132489Z - 2025-01-21T12:49:05.132489Z,,,,,,,2025-01-21T12:48:42.339410Z,,2025-01-21T12:48:43.801550Z,
HE.NUR.00.SHZ | 2025-01-21T12:48:25.060589Z - 2025-01-21T12:49:25.060589Z,,,,,,,2025-01-21T12:48:47.205560Z,,2025-01-21T12:48:51.740610Z,
HE.RSUO.00.BHZ | 2025-01-21T12:48:26.501870Z - 2025-01-21T12:49:26.501870Z,,,,,,,2025-01-21T12:48:43.954150Z,,2025-01-21T12:48:46.444970Z,
HE.VUOS.00.BHZ | 2025-01-21T12:48:28.258710Z - 2025-01-21T12:49:28.258710Z,,,,,,,2025-01-21T12:48:45.909830Z,,2025-01-21T12:48:50.250520Z,
FN.OLKF.00.BHZ | 2025-01-16T11:24:57.031863Z - 2025-01-16T11:25:57.031863Z,,,,,,,2025-01-16T11:25:25.111840Z,,2025-01-16T11:25:50.736550Z,
FN.OUL.00.BHZ | 2025-01-16T11:24:44.495820Z - 2025-01-16T11:25:44.495820Z,,,,,,,2025-01-16T11:24:54.719530Z,,2025-01-16T11:24:57.714990Z,
FN.RANF.00.?HZ | 2025-01-16T11:24:51.526587Z - 2025-01-16T11:25:51.526587Z,,,,,,,2025-01-16T11:25:08.339310Z,,2025-01-16T11:25:20.893920Z,
FN.RNF.00.BHZ | 2025-01-16T11:25:03.767906Z - 2025-01-16T11:26:03.767906Z,,,,,,,2025-01-16T11:25:16.091260Z,,2025-01-16T11:25:34.196960Z,
HE.KU1.00.SHZ | 2025-01-16T11:24:53.174277Z - 2025-01-16T11:25:53.174277Z,,,,,,,2025-01-16T11:25:21.617560Z,,2025-01-16T11:25:44.446850Z,
HE.KU2.00.SHZ | 2025-01-16T11:24:56.348986Z - 2025-01-16T11:25:56.348986Z,,,,,,,2025-01-16T11:25:13.282160Z,,2025-01-16T11:25:29.537930Z,
HE.KU6.00.BHZ | 2025-01-16T11:25:40.029501Z - 2025-01-16T11:26:40.029501Z,,,,,,,,,2025-01-16T11:25:51.901310Z,
HE.OBF0.00.BHZ | 2025-01-16T11:24:47.222878Z - 2025-01-16T11:25:47.222878Z,,,,,,,2025-01-16T11:25:06.475690Z,,2025-01-16T11:25:17.223540Z,
HE.OBF3.00.BHZ | 2025-01-16T11:24:32.317100Z - 2025-01-16T11:25:32.317100Z,,,,,,,2025-01-16T11:24:59.337530Z,,2025-01-16T11:25:05.640490Z,
HE.OUF.00.BHZ | 2025-01-16T11:24:34.162034Z - 2025-01-16T11:25:34.162034Z,,,,,,,2025-01-16T11:25:06.327090Z,,2025-01-16T11:25:17.832490Z,
HE.TOF.00.BHZ | 2025-01-16T11:24:31.260288Z - 2025-01-16T11:25:31.260288Z,,,,,,,2025-01-16T11:25:07.873400Z,,2025-01-16T11:25:20.685760Z,
HE.FIA0.00.?HZ | 2025-01-22T09:02:50.014801Z - 2025-01-22T09:03:50.014801Z,,,,,,,2025-01-22T09:03:00.146470Z,,2025-01-22T09:03:15.184260Z,
HE.FIA1.00.?HZ | 2025-01-22T09:02:42.625492Z - 2025-01-22T09:03:42.625492Z,,,,,,,2025-01-22T09:03:00.146470Z,,2025-01-22T09:03:15.184260Z,
HE.KAF.00.?HZ | 2025-01-22T09:02:47.232846Z - 2025-01-22T09:03:47.232846Z,,,,,,,2025-01-22T09:03:07.086990Z,,2025-01-22T09:03:28.139900Z,
HE.KEF.00.?HZ | 2025-01-22T09:02:51.343423Z - 2025-01-22T09:03:51.343423Z,,,,,,,2025-01-22T09:03:14.721560Z,,2025-01-22T09:03:41.326880Z,
HE.KY02.00.CZ | 2025-01-22T09:02:34.973128Z - 2025-01-22T09:03:34.973128Z,,,,,,,2025-01-22T09:02:50.293690Z,,2025-01-22T09:02:58.953760Z,
HE.KY17.00.CZ | 2025-01-22T09:02:33.201359Z - 2025-01-22T09:03:33.201359Z,,,,,,,2025-01-22T09:02:48.024670Z,,2025-01-22T09:02:54.594060Z,
HE.LOVF.00.CZ | 2025-01-22T09:02:45.913821Z - 2025-01-22T09:03:45.913821Z,,,,,,,2025-01-22T09:02:55.056760Z,,2025-01-22T09:03:06.855640Z,
HE.PVF.00.CZ | 2025-01-22T09:02:49.823765Z - 2025-01-22T09:03:49.823765Z,,,,,,,2025-01-22T09:02:57.601610Z,,2025-01-22T09:03:12.486390Z,
HE.RUF.00.BHZ | 2025-01-22T09:02:31.665805Z - 2025-01-22T09:03:31.665805Z,,,,,,,2025-01-22T09:02:53.301510Z,,2025-01-22T09:03:03.616730Z,
HE.SUF.00.BHZ | 2025-01-22T09:03:15.915511Z - 2025-01-22T09:04:15.915511Z,,,,,,,,,2025-01-22T09:03:44.797140Z,
HE.VJF.00.?HZ | 2025-01-22T09:02:28.910235Z - 2025-01-22T09:03:28.910235Z,,,,,,,2025-01-22T09:02:44.318610Z,,2025-01-22T09:02:48.289390Z,
HE.VUOS.00.BHZ | 2025-01-22T09:02:50.763729Z - 2025-01-22T09:03:50.763729Z,,,,,,,2025-01-22T09:03:05.930240Z,,2025-01-22T09:03:25.866620Z,
HE.FIA0.00.SHZ | 2025-01-22T08:31:48.673518Z - 2025-01-22T08:32:48.673518Z,,,,,,,2025-01-22T08:32:03.400000Z,,2025-01-22T08:32:29.100000Z,
HE.KAF.00.BHZ | 2025-01-22T08:31:33.924434Z - 2025-01-22T08:32:33.924434Z,,,,,,,2025-01-22T08:31:59.780000Z,,2025-01-22T08:32:22.360000Z,
HE.KEF.00.BHZ | 2025-01-22T08:31:15.984148Z - 2025-01-22T08:32:15.984148Z,,,,,,,2025-01-22T08:31:47.960000Z,,2025-01-22T08:32:02.240000Z,
HE.KORF.00.BHZ | 2025-01-22T08:32:14.764662Z - 2025-01-22T08:33:14.764662Z,,,,,,,,,2025-01-22T08:32:43.980000Z,
HE.KPF.00.BHZ | 2025-01-22T08:31:18.588444Z - 2025-01-22T08:32:18.588444Z,,,,,,,2025-01-22T08:31:41.580000Z,,2025-01-22T08:31:51.160000Z,
HE.NIF.00.BHZ | 2025-01-22T08:32:32.418738Z - 2025-01-22T08:33:32.418738Z,,,,,,,,,2025-01-22T08:32:45.240000Z,
HE.OBF0.00.BHZ | 2025-01-22T08:32:08.696525Z - 2025-01-22T08:33:08.696525Z,,,,,,,,,2025-01-22T08:32:34.740000Z,
HE.OBF3.00.BHZ | 2025-01-22T08:31:56.168190Z - 2025-01-22T08:32:56.168190Z,,,,,,,,,2025-01-22T08:32:46.420000Z,
