file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-01T09:21:58.961627Z - 2025-01-01T09:22:58.961627Z,,,,,,,2025-01-01T09:22:07.766970Z,,2025-01-01T09:22:17.997750Z,
HE.HEF.00.BHZ | 2025-04-06T17:25:56.091009Z - 2025-04-06T17:26:56.091009Z,,,,,,,2025-04-06T17:26:01.512050Z,,2025-04-06T17:26:10.878010Z,
HE.KIF.00.BHZ | 2025-04-06T17:25:38.420211Z - 2025-04-06T17:26:38.420211Z,,,,,,,2025-04-06T17:26:13.056090Z,,2025-04-06T17:26:29.792150Z,
FN.KLF.00.BHZ | 2025-04-08T15:37:01.378859Z - 2025-04-08T15:38:01.378859Z,,,,,,,,,2025-04-08T15:37:10.322960Z,
FN.MSF.00.BHZ | 2025-04-08T15:35:49.869798Z - 2025-04-08T15:36:49.869798Z,,,,,,,2025-04-08T15:36:01.767370Z,,2025-04-08T15:36:04.941250Z,
FN.OLKF.00.BHZ | 2025-04-08T15:35:46.882942Z - 2025-04-08T15:36:46.882942Z,,,,,,,2025-04-08T15:36:02.941180Z,,2025-04-08T15:36:06.690280Z,
FN.OUL.00.BHZ | 2025-04-08T15:36:29.722714Z - 2025-04-08T15:37:29.722714Z,,,,,,,,,2025-04-08T15:36:48.503500Z,
FN.RANF.00.?HZ | 2025-04-08T15:35:50.842865Z - 2025-04-08T15:36:50.842865Z,,,,,,,2025-04-08T15:36:16.142420Z,,2025-04-08T15:36:29.243610Z,
FN.RNF.00.BHZ | 2025-04-08T15:36:00.558297Z - 2025-04-08T15:37:00.558297Z,,,,,,,2025-04-08T15:36:22.951400Z,,2025-04-08T15:36:41.556070Z,
FN.SGF.00.BHZ | 2025-04-08T15:36:09.160265Z - 2025-04-08T15:37:09.160265Z,,,,,,,,,2025-04-08T15:36:50.465320Z,
HE.KU1.00.SHZ | 2025-04-08T15:35:23.935311Z - 2025-04-08T15:36:23.935311Z,,,,,,,2025-04-08T15:36:06.371240Z,,2025-04-08T15:36:12.671180Z,
HE.KU2.00.SHZ | 2025-04-08T15:35:46.788237Z - 2025-04-08T15:36:46.788237Z,,,,,,,2025-04-08T15:36:07.700630Z,,2025-04-08T15:36:15.370700Z,
HE.KU6.00.BHZ | 2025-04-08T15:35:18.075430Z - 2025-04-08T15:36:18.075430Z,,,,,,,2025-04-08T15:36:01.958800Z,,2025-04-08T15:36:05.343910Z,
HE.RMF.00.BHZ | 2025-04-08T15:36:43.777407Z - 2025-04-08T15:37:43.777407Z,,,,,,,,,2025-04-08T15:36:51.309180Z,
FN.KLF.00.BHZ | 2025-04-09T17:59:21.514694Z - 2025-04-09T18:00:21.514694Z,,,,,,,2025-04-09T17:59:33.527610Z,,2025-04-09T18:00:05.032710Z,
FN.OUL.00.BHZ | 2025-04-09T17:59:03.170031Z - 2025-04-09T18:00:03.170031Z,,,,,,,2025-04-09T17:59:19.923420Z,,2025-04-09T17:59:38.480400Z,
FN.RANF.00.?HZ | 2025-04-09T17:59:15.668632Z - 2025-04-09T18:00:15.668632Z,,,,,,,2025-04-09T17:59:30.377380Z,,2025-04-09T17:59:56.572810Z,
FN.RNF.00.BHZ | 2025-04-09T17:59:14.652052Z - 2025-04-09T18:00:14.652052Z,,,,,,,2025-04-09T17:59:31.200530Z,,2025-04-09T18:00:00.378540Z,
HE.ALAJF.00.?HZ | 2025-04-09T17:59:06.148764Z - 2025-04-09T18:00:06.148764Z,,,,,,,2025-04-09T17:59:28.406610Z,,2025-04-09T17:59:53.128790Z,
HE.KJNF.00.CZ | 2025-04-09T17:59:27.557230Z - 2025-04-09T18:00:27.557230Z,,,,,,,,,2025-04-09T18:00:03.511150Z,
HE.KU2.00.SHZ | 2025-04-09T17:59:12.917640Z - 2025-04-09T18:00:12.917640Z,,,,,,,,,2025-04-09T18:00:05.927740Z,
HE.OBF0.00.BHZ | 2025-04-09T17:58:50.746390Z - 2025-04-09T17:59:50.746390Z,,,,,,,2025-04-09T17:59:10.246700Z,,2025-04-09T17:59:21.752520Z,
HE.OBF3.00.BHZ | 2025-04-09T17:58:51.242254Z - 2025-04-09T17:59:51.242254Z,,,,,,,2025-04-09T17:59:11.495370Z,,2025-04-09T17:59:24.118850Z,
HE.OBF8.00.BHZ | 2025-04-09T17:58:45.048667Z - 2025-04-09T17:59:45.048667Z,,,,,,,2025-04-09T17:59:07.940040Z,,2025-04-09T17:59:18.156370Z,
HE.VAF.00.BHZ | 2025-04-09T17:59:02.376058Z - 2025-04-09T18:00:02.376058Z,,,,,,,2025-04-09T17:59:27.876410Z,,2025-04-09T17:59:52.177220Z,
FN.OUL.00.BHZ | 2025-04-09T20:00:12.299663Z - 2025-04-09T20:01:12.299663Z,,,,,,,,,2025-04-09T20:00:47.191460Z,
FN.RANF.00.?HZ | 2025-04-09T20:00:59.082227Z - 2025-04-09T20:01:59.082227Z,,,,,,,,,2025-04-09T20:01:05.475450Z,
HE.OBF0.00.BHZ | 2025-04-09T19:59:47.579071Z - 2025-04-09T20:00:47.579071Z,,,,,,,,,2025-04-09T20:00:30.593300Z,
HE.OBF3.00.BHZ | 2025-04-09T20:00:08.066037Z - 2025-04-09T20:01:08.066037Z,,,,,,,,,2025-04-09T20:00:32.777720Z,
HE.VAF.00.BHZ | 2025-04-09T20:00:50.929285Z - 2025-04-09T20:01:50.929285Z,,,,,,,,,2025-04-09T20:01:00.481170Z,
FN.KLF.00.BHZ | 2025-04-12T09:40:02.169483Z - 2025-04-12T09:41:02.169483Z,,,,,,,2025-04-12T09:40:33.561430Z,,2025-04-12T09:40:51.710680Z,
FN.OUL.00.BHZ | 2025-04-12T09:40:18.676118Z - 2025-04-12T09:41:18.676118Z,,,,,,,,,2025-04-12T09:41:09.371980Z,
FN.RANF.00.?HZ | 2025-04-12T09:40:18.631065Z - 2025-04-12T09:41:18.631065Z,,,,,,,,,2025-04-12T09:41:10.658000Z,
FN.RNF.00.BHZ | 2025-04-12T09:40:27.858680Z - 2025-04-12T09:41:27.858680Z,,,,,,,2025-04-12T09:40:40.848830Z,,2025-04-12T09:41:02.875350Z,
HE.OBF0.00.BHZ | 2025-04-12T09:40:15.391110Z - 2025-04-12T09:41:15.391110Z,,,,,,,,,2025-04-12T09:41:08.850960Z,
HE.OBF3.00.BHZ | 2025-04-12T09:40:38.696463Z - 2025-04-12T09:41:38.696463Z,,,,,,,,,2025-04-12T09:41:05.957650Z,
FN.KLF.00.BHZ | 2025-04-12T20:35:49.650460Z - 2025-04-12T20:36:49.650460Z,,,,,,,2025-04-12T20:36:09.818220Z,,2025-04-12T20:36:32.180150Z,
FN.OUL.00.BHZ | 2025-04-12T20:35:52.401176Z - 2025-04-12T20:36:52.401176Z,,,,,,,2025-04-12T20:36:05.130220Z,,2025-04-12T20:36:24.930620Z,
FN.RANF.00.?HZ | 2025-04-12T20:36:01.351727Z - 2025-04-12T20:37:01.351727Z,,,,,,,2025-04-12T20:36:10.174740Z,,2025-04-12T20:36:35.352260Z,
FN.RNF.00.BHZ | 2025-04-12T20:36:02.856962Z - 2025-04-12T20:37:02.856962Z,,,,,,,2025-04-12T20:36:10.281570Z,,2025-04-12T20:36:33.861160Z,
HE.OBF0.00.BHZ | 2025-04-12T20:35:24.305859Z - 2025-04-12T20:36:24.305859Z,,,,,,,2025-04-12T20:36:00.729890Z,,2025-04-12T20:36:18.114690Z,
HE.OBF3.00.BHZ | 2025-04-12T20:35:22.437744Z - 2025-04-12T20:36:22.437744Z,,,,,,,2025-04-12T20:35:59.119750Z,,2025-04-12T20:36:15.487990Z,
HE.OBF8.00.BHZ | 2025-04-12T20:35:45.848155Z - 2025-04-12T20:36:45.848155Z,,,,,,,2025-04-12T20:36:00.462050Z,,2025-04-12T20:36:17.750850Z,
FN.OUL.00.BHZ | 2025-04-13T02:17:39.619234Z - 2025-04-13T02:18:39.619234Z,,,,,,,,,2025-04-13T02:18:00.875100Z,
HE.ALAJF.00.?HZ | 2025-04-13T02:17:51.685121Z - 2025-04-13T02:18:51.685121Z,,,,,,,,,2025-04-13T02:18:00.425760Z,
HE.OBF0.00.BHZ | 2025-04-13T02:16:57.971247Z - 2025-04-13T02:17:57.971247Z,,,,,,,2025-04-13T02:17:22.212330Z,,2025-04-13T02:17:38.812700Z,
HE.OBF3.00.BHZ | 2025-04-13T02:16:59.612793Z - 2025-04-13T02:17:59.612793Z,,,,,,,2025-04-13T02:17:25.312060Z,,2025-04-13T02:17:44.553930Z,
HE.VAF.00.BHZ | 2025-04-13T02:17:14.469703Z - 2025-04-13T02:18:14.469703Z,,,,,,,2025-04-13T02:17:31.303420Z,,2025-04-13T02:17:53.852440Z,
FN.KLF.00.BHZ | 2025-04-14T00:11:17.978990Z - 2025-04-14T00:12:17.978990Z,,,,,,,2025-04-14T00:11:48.895590Z,,2025-04-14T00:11:52.702090Z,
FN.RANF.00.?HZ | 2025-04-14T00:12:06.819887Z - 2025-04-14T00:13:06.819887Z,,,,,,,,,2025-04-14T00:12:29.905760Z,
FN.RNF.00.BHZ | 2025-04-14T00:11:33.713115Z - 2025-04-14T00:12:33.713115Z,,,,,,,2025-04-14T00:12:00.516970Z,,2025-04-14T00:12:13.033910Z,
FN.SGF.00.BHZ | 2025-04-14T00:12:01.991509Z - 2025-04-14T00:13:01.991509Z,,,,,,,,,2025-04-14T00:12:19.996860Z,
HE.HEF.00.BHZ | 2025-04-14T00:12:14.390943Z - 2025-04-14T00:13:14.390943Z,,,,,,,,,2025-04-14T00:12:27.502870Z,
FN.SGF.00.BHZ | 2025-04-16T00:29:05.826284Z - 2025-04-16T00:30:05.826284Z,,,,,,,,,2025-04-16T00:29:19.833440Z,
HE.HEF.00.BHZ | 2025-04-16T00:28:22.485892Z - 2025-04-16T00:29:22.485892Z,,,,,,,2025-04-16T00:28:32.259560Z,,2025-04-16T00:28:49.971610Z,
HE.KIF.00.BHZ | 2025-04-16T00:27:45.602504Z - 2025-04-16T00:28:45.602504Z,,,,,,,2025-04-16T00:28:25.721260Z,,2025-04-16T00:28:38.710080Z,
FN.MSF.00.BHZ | 2025-04-20T19:05:09.897956Z - 2025-04-20T19:06:09.897956Z,,,,,,,2025-04-20T19:05:17.457850Z,,2025-04-20T19:05:22.103120Z,
FN.OLKF.00.BHZ | 2025-04-20T19:04:37.795819Z - 2025-04-20T19:05:37.795819Z,,,,,,,2025-04-20T19:05:17.617760Z,,2025-04-20T19:05:22.159470Z,
FN.RANF.00.?HZ | 2025-04-20T19:05:37.933957Z - 2025-04-20T19:06:37.933957Z,,,,,,,,,2025-04-20T19:05:45.713020Z,
FN.RNF.00.BHN | 2025-04-20T19:05:38.341060Z - 2025-04-20T19:06:38.341060Z,,,,,,,,,2025-04-20T19:05:56.713080Z,
HE.KU1.00.SHZ | 2025-04-20T19:04:46.198558Z - 2025-04-20T19:05:46.198558Z,,,,,,,2025-04-20T19:05:20.843240Z,,2025-04-20T19:05:27.726970Z,
HE.KU2.00.SHZ | 2025-04-20T19:05:04.805537Z - 2025-04-20T19:06:04.805537Z,,,,,,,,,2025-04-20T19:05:31.695230Z,
HE.KU6.00.BHZ | 2025-04-20T19:04:51.046013Z - 2025-04-20T19:05:51.046013Z,,,,,,,2025-04-20T19:05:16.025510Z,,2025-04-20T19:05:19.671820Z,
FN.OUL.00.BHZ | 2025-04-23T18:35:15.427473Z - 2025-04-23T18:36:15.427473Z,,,,,,,2025-04-23T18:35:26.988750Z,,2025-04-23T18:35:57.004770Z,
HE.ALAJF.00.?HZ | 2025-04-23T18:34:43.161969Z - 2025-04-23T18:35:43.161969Z,,,,,,,2025-04-23T18:35:15.977610Z,,2025-04-23T18:35:37.703140Z,
HE.KEF.00.?HZ | 2025-04-23T18:35:08.053952Z - 2025-04-23T18:36:08.053952Z,,,,,,,2025-04-23T18:35:29.302110Z,,2025-04-23T18:36:00.732250Z,
HE.KPF.00.BHZ | 2025-04-23T18:35:13.952804Z - 2025-04-23T18:36:13.952804Z,,,,,,,2025-04-23T18:35:26.204010Z,,2025-04-23T18:35:55.958620Z,
HE.OBF0.00.BHZ | 2025-04-23T18:34:40.862697Z - 2025-04-23T18:35:40.862697Z,,,,,,,2025-04-23T18:35:12.801970Z,,2025-04-23T18:35:31.979210Z,
HE.OBF3.00.BHZ | 2025-04-23T18:34:51.873388Z - 2025-04-23T18:35:51.873388Z,,,,,,,2025-04-23T18:35:17.612440Z,,2025-04-23T18:35:40.407650Z,
HE.OBF8.00.BHZ | 2025-04-23T18:34:38.893105Z - 2025-04-23T18:35:38.893105Z,,,,,,,2025-04-23T18:35:06.518810Z,,2025-04-23T18:35:20.993080Z,
HE.VAF.00.BHZ | 2025-04-23T18:34:40.410521Z - 2025-04-23T18:35:40.410521Z,,,,,,,2025-04-23T18:35:09.933410Z,,2025-04-23T18:35:26.691890Z,
FN.MSF.00.BHZ | 2025-04-27T01:21:28.694136Z - 2025-04-27T01:22:28.694136Z,,,,,,,2025-04-27T01:22:03.615280Z,,2025-04-27T01:22:07.808900Z,
FN.OLKF.00.BHZ | 2025-04-27T01:21:22.438406Z - 2025-04-27T01:22:22.438406Z,,,,,,,2025-04-27T01:22:02.862280Z,,2025-04-27T01:22:06.720110Z,
FN.OUL.00.BHZ | 2025-04-27T01:21:57.601900Z - 2025-04-27T01:22:57.601900Z,,,,,,,,,2025-04-27T01:22:47.992960Z,
FN.RANF.00.?HZ | 2025-04-27T01:21:42.589931Z - 2025-04-27T01:22:42.589931Z,,,,,,,2025-04-27T01:22:14.754710Z,,2025-04-27T01:22:26.986740Z,
FN.RNF.00.BHZ | 2025-04-27T01:21:53.929234Z - 2025-04-27T01:22:53.929234Z,,,,,,,2025-04-27T01:22:21.162910Z,,2025-04-27T01:22:37.856730Z,
FN.SGF.00.BHZ | 2025-04-27T01:22:06.062876Z - 2025-04-27T01:23:06.062876Z,,,,,,,,,2025-04-27T01:22:46.301300Z,
HE.KU1.00.SHZ | 2025-04-27T01:21:34.067673Z - 2025-04-27T01:22:34.067673Z,,,,,,,,,2025-04-27T01:22:17.472900Z,
HE.KU2.00.SHZ | 2025-04-27T01:21:29.082370Z - 2025-04-27T01:22:29.082370Z,,,,,,,2025-04-27T01:22:08.437290Z,,2025-04-27T01:22:15.943630Z,
HE.KU6.00.BHZ | 2025-04-27T01:21:40.204783Z - 2025-04-27T01:22:40.204783Z,,,,,,,2025-04-27T01:22:04.796270Z,,2025-04-27T01:22:09.975430Z,
HE.VRF.00.BHZ | 2025-04-27T01:22:08.492767Z - 2025-04-27T01:23:08.492767Z,,,,,,,,,2025-04-27T01:22:45.400310Z,
HE.FIA0.00.?HZ | 2025-04-25T18:28:57.226964Z - 2025-04-25T18:29:57.226964Z,,,,,,,2025-04-25T18:29:02.319750Z,,2025-04-25T18:29:10.077910Z,
HE.FIA1.00.?HZ | 2025-04-25T18:28:47.504386Z - 2025-04-25T18:29:47.504386Z,,,,,,,2025-04-25T18:29:02.319750Z,,2025-04-25T18:29:10.225180Z,
HE.KY02.00.CZ | 2025-04-25T18:28:31.429238Z - 2025-04-25T18:29:31.429238Z,,,,,,,2025-04-25T18:28:52.956610Z,,2025-04-25T18:28:54.333110Z,
HE.KY17.00.CZ | 2025-04-25T18:28:42.931688Z - 2025-04-25T18:29:42.931688Z,,,,,,,2025-04-25T18:28:55.060030Z,,2025-04-25T18:28:57.917520Z,
HE.LOVF.00.CZ | 2025-04-25T18:28:19.328953Z - 2025-04-25T18:29:19.328953Z,,,,,,,2025-04-25T18:28:59.912220Z,,2025-04-25T18:29:06.483480Z,
HE.PVF.00.CZ | 2025-04-25T18:28:29.701329Z - 2025-04-25T18:29:29.701329Z,,,,,,,2025-04-25T18:29:00.704140Z,,2025-04-25T18:29:07.162520Z,
HE.VJF.00.?HZ | 2025-04-25T18:28:42.303390Z - 2025-04-25T18:29:42.303390Z,,,,,,,,,2025-04-25T18:29:09.335970Z,
HE.FIA0.00.?HZ | 2025-04-25T18:37:12.088093Z - 2025-04-25T18:38:12.088093Z,,,,,,,2025-04-25T18:37:56.849130Z,,2025-04-25T18:38:04.681160Z,
HE.FIA1.00.?HZ | 2025-04-25T18:37:38.878358Z - 2025-04-25T18:38:38.878358Z,,,,,,,2025-04-25T18:37:56.849130Z,,2025-04-25T18:38:04.672560Z,
HE.KEF.00.?HZ | 2025-04-25T18:37:40.639096Z - 2025-04-25T18:38:40.639096Z,,,,,,,,,2025-04-25T18:38:33.039870Z,
HE.KY02.00.CZ | 2025-04-25T18:37:11.457677Z - 2025-04-25T18:38:11.457677Z,,,,,,,2025-04-25T18:37:47.607560Z,,2025-04-25T18:37:48.958680Z,
HE.KY17.00.CZ | 2025-04-25T18:37:09.846268Z - 2025-04-25T18:38:09.846268Z,,,,,,,2025-04-25T18:37:49.714970Z,,2025-04-25T18:37:52.608630Z,
HE.LOVF.00.CZ | 2025-04-25T18:37:43.657079Z - 2025-04-25T18:38:43.657079Z,,,,,,,2025-04-25T18:37:54.776640Z,,2025-04-25T18:38:00.982400Z,
HE.MEF.00.BHZ | 2025-04-25T18:37:49.890811Z - 2025-04-25T18:38:49.890811Z,,,,,,,,,2025-04-25T18:38:26.089110Z,
HE.PVF.00.CZ | 2025-04-25T18:37:12.435675Z - 2025-04-25T18:38:12.435675Z,,,,,,,2025-04-25T18:37:55.527410Z,,2025-04-25T18:38:01.936120Z,
HE.SUF.00.BHZ | 2025-04-25T18:38:16.608789Z - 2025-04-25T18:39:16.608789Z,,,,,,,,,2025-04-25T18:38:42.641080Z,
HE.TRE03.00.CZ | 2025-04-25T18:37:35.883474Z - 2025-04-25T18:38:35.883474Z,,,,,,,2025-04-25T18:38:10.589810Z,,2025-04-25T18:38:28.534760Z,
HE.VJF.00.?HZ | 2025-04-25T18:37:14.249477Z - 2025-04-25T18:38:14.249477Z,,,,,,,2025-04-25T18:37:56.525740Z,,2025-04-25T18:38:04.522090Z,
FN.KLF.00.BHZ | 2025-04-27T05:35:20.650980Z - 2025-04-27T05:36:20.650980Z,,,,,,,2025-04-27T05:35:57.567110Z,,2025-04-27T05:36:06.674860Z,
FN.RNF.00.BHZ | 2025-04-27T05:35:47.532772Z - 2025-04-27T05:36:47.532772Z,,,,,,,2025-04-27T05:36:15.058360Z,,2025-04-27T05:36:37.115230Z,
FN.SGF.00.BHZ | 2025-04-27T05:35:37.719148Z - 2025-04-27T05:36:37.719148Z,,,,,,,2025-04-27T05:36:12.702860Z,,2025-04-27T05:36:32.591160Z,
HE.HEF.00.BHZ | 2025-04-27T05:35:18.627570Z - 2025-04-27T05:36:18.627570Z,,,,,,,2025-04-27T05:36:00.681410Z,,2025-04-27T05:36:12.255500Z,
HE.KIF.00.BHZ | 2025-04-27T05:35:40.693840Z - 2025-04-27T05:36:40.693840Z,,,,,,,2025-04-27T05:36:11.769820Z,,2025-04-27T05:36:31.308030Z,
FN.KLF.00.BHZ | 2025-04-27T07:09:55.521633Z - 2025-04-27T07:10:55.521633Z,,,,,,,2025-04-27T07:10:40.602040Z,,2025-04-27T07:10:49.496520Z,
FN.RNF.00.BHZ | 2025-04-27T07:10:33.104262Z - 2025-04-27T07:11:33.104262Z,,,,,,,,,2025-04-27T07:11:19.802250Z,
FN.SGF.00.BHZ | 2025-04-27T07:10:54.961753Z - 2025-04-27T07:11:54.961753Z,,,,,,,,,2025-04-27T07:11:14.944880Z,
HE.HEF.00.BHZ | 2025-04-27T07:10:15.789197Z - 2025-04-27T07:11:15.789197Z,,,,,,,,,2025-04-27T07:10:55.319850Z,
HE.KIF.00.BHZ | 2025-04-27T07:10:49.355742Z - 2025-04-27T07:11:49.355742Z,,,,,,,,,2025-04-27T07:11:14.375850Z,
HE.ECKF.00.CZ | 2025-04-27T17:07:07.112437Z - 2025-04-27T17:08:07.112437Z,,,,,,,,,2025-04-27T17:07:54.500000Z,
HE.KPF.00.BHZ | 2025-04-27T17:07:50.448547Z - 2025-04-27T17:08:50.448547Z,,,,,,,,,2025-04-27T17:08:17.360000Z,
HE.RAF.00.BHZ | 2025-04-27T17:08:02.349659Z - 2025-04-27T17:09:02.349659Z,,,,,,,,,2025-04-27T17:08:14.370000Z,
UP.AAL.00.BHZ | 2025-04-27T17:07:38.295514Z - 2025-04-27T17:08:38.295514Z,,,,,,,,,2025-04-27T17:08:01.010000Z,
HE.FIA0.00.?HZ | 2025-04-25T21:08:22.457424Z - 2025-04-25T21:09:22.457424Z,,,,,,,2025-04-25T21:09:06.521090Z,,2025-04-25T21:09:14.539270Z,
HE.FIA1.00.?HZ | 2025-04-25T21:08:26.214206Z - 2025-04-25T21:09:26.214206Z,,,,,,,2025-04-25T21:09:06.521090Z,,2025-04-25T21:09:14.539270Z,
HE.KAF.00.?HZ | 2025-04-25T21:09:23.713531Z - 2025-04-25T21:10:23.713531Z,,,,,,,,,2025-04-25T21:09:31.728170Z,
HE.KY02.00.CZ | 2025-04-25T21:08:08.605362Z - 2025-04-25T21:09:08.605362Z,,,,,,,2025-04-25T21:08:55.914880Z,,2025-04-25T21:08:56.667180Z,
HE.KY17.00.CZ | 2025-04-25T21:08:33.842159Z - 2025-04-25T21:09:33.842159Z,,,,,,,2025-04-25T21:08:56.426470Z,,2025-04-25T21:08:57.526280Z,
HE.LOVF.00.CZ | 2025-04-25T21:08:37.166300Z - 2025-04-25T21:09:37.166300Z,,,,,,,2025-04-25T21:09:05.949920Z,,2025-04-25T21:09:13.561230Z,
HE.PVF.00.CZ | 2025-04-25T21:08:50.808691Z - 2025-04-25T21:09:50.808691Z,,,,,,,2025-04-25T21:09:06.997070Z,,2025-04-25T21:09:15.123250Z,
HE.VJF.00.?HZ | 2025-04-25T21:08:47.531333Z - 2025-04-25T21:09:47.531333Z,,,,,,,2025-04-25T21:09:04.614510Z,,2025-04-25T21:09:11.509460Z,
HE.FIA0.00.?HZ | 2025-04-25T21:13:00.370566Z - 2025-04-25T21:14:00.370566Z,,,,,,,2025-04-25T21:13:28.661830Z,,2025-04-25T21:13:36.631170Z,
HE.FIA1.00.?HZ | 2025-04-25T21:12:51.866828Z - 2025-04-25T21:13:51.866828Z,,,,,,,2025-04-25T21:13:28.661830Z,,2025-04-25T21:13:36.631170Z,
HE.KY02.00.CZ | 2025-04-25T21:12:41.357905Z - 2025-04-25T21:13:41.357905Z,,,,,,,2025-04-25T21:13:18.064860Z,,2025-04-25T21:13:18.836570Z,
HE.KY17.00.CZ | 2025-04-25T21:12:39.292427Z - 2025-04-25T21:13:39.292427Z,,,,,,,2025-04-25T21:13:18.526350Z,,2025-04-25T21:13:19.727460Z,
HE.PVF.00.CZ | 2025-04-25T21:13:22.587424Z - 2025-04-25T21:14:22.587424Z,,,,,,,2025-04-25T21:13:29.125090Z,,2025-04-25T21:13:37.555840Z,
HE.VJF.00.?HZ | 2025-04-25T21:13:17.489483Z - 2025-04-25T21:14:17.489483Z,,,,,,,,,2025-04-25T21:13:33.620300Z,
HE.KY02.00.CZ | 2025-04-25T21:21:20.451142Z - 2025-04-25T21:22:20.451142Z,,,,,,,2025-04-25T21:22:10.154930Z,,2025-04-25T21:22:10.909830Z,
HE.KY17.00.CZ | 2025-04-25T21:21:21.774418Z - 2025-04-25T21:22:21.774418Z,,,,,,,2025-04-25T21:22:10.604390Z,,2025-04-25T21:22:11.742030Z,
HE.VJF.00.?HZ | 2025-04-25T21:21:57.905884Z - 2025-04-25T21:22:57.905884Z,,,,,,,,,2025-04-25T21:22:25.672810Z,
HE.FIA0.00.?HZ | 2025-04-25T23:50:15.926724Z - 2025-04-25T23:51:15.926724Z,,,,,,,2025-04-25T23:50:39.786910Z,,2025-04-25T23:50:48.038570Z,
HE.FIA1.00.?HZ | 2025-04-25T23:50:09.422748Z - 2025-04-25T23:51:09.422748Z,,,,,,,2025-04-25T23:50:39.786910Z,,2025-04-25T23:50:48.038570Z,
HE.KY02.00.CZ | 2025-04-25T23:50:02.638414Z - 2025-04-25T23:51:02.638414Z,,,,,,,2025-04-25T23:50:29.303170Z,,2025-04-25T23:50:30.054120Z,
HE.KY17.00.CZ | 2025-04-25T23:50:20.060755Z - 2025-04-25T23:51:20.060755Z,,,,,,,2025-04-25T23:50:29.802420Z,,2025-04-25T23:50:30.934380Z,
HE.PVF.00.CZ | 2025-04-25T23:50:06.448913Z - 2025-04-25T23:51:06.448913Z,,,,,,,2025-04-25T23:50:40.096600Z,,2025-04-25T23:50:48.128300Z,
FN.KLF.00.BHZ | 2025-04-26T20:38:01.976162Z - 2025-04-26T20:39:01.976162Z,,,,,,,,,2025-04-26T20:38:29.575730Z,
FN.KMNF.00.?HZ | 2025-04-26T20:37:08.366970Z - 2025-04-26T20:38:08.366970Z,,,,,,,2025-04-26T20:37:36.610000Z,,2025-04-26T20:37:51.166390Z,
FN.RAJF.00.?HZ | 2025-04-26T20:38:02.472759Z - 2025-04-26T20:39:02.472759Z,,,,,,,,,2025-04-26T20:38:13.773030Z,
HE.HEF.00.BHZ | 2025-04-26T20:37:32.796425Z - 2025-04-26T20:38:32.796425Z,,,,,,,2025-04-26T20:37:39.150000Z,,2025-04-26T20:37:55.930000Z,
HE.KEV.00.?HZ | 2025-04-26T20:37:18.823645Z - 2025-04-26T20:38:18.823645Z,,,,,,,2025-04-26T20:37:34.030000Z,,2025-04-26T20:37:46.548510Z,
HE.KIF.00.BHZ | 2025-04-26T20:37:39.119052Z - 2025-04-26T20:38:39.119052Z,,,,,,,,,2025-04-26T20:37:57.311880Z,
HE.ALAJF.00.?HZ | 2025-04-25T21:48:29.927891Z - 2025-04-25T21:49:29.927891Z,,,,,,,,,2025-04-25T21:48:41.651010Z,
HE.FIA0.00.?HZ | 2025-04-25T21:47:14.340645Z - 2025-04-25T21:48:14.340645Z,,,,,,,2025-04-25T21:47:35.101430Z,,2025-04-25T21:47:42.996900Z,
HE.FIA1.00.?HZ | 2025-04-25T21:46:54.248961Z - 2025-04-25T21:47:54.248961Z,,,,,,,2025-04-25T21:47:35.142890Z,,2025-04-25T21:47:43.013450Z,
HE.KAF.00.?HZ | 2025-04-25T21:47:17.306873Z - 2025-04-25T21:48:17.306873Z,,,,,,,2025-04-25T21:47:46.270180Z,,2025-04-25T21:48:02.707900Z,
HE.KEF.00.?HZ | 2025-04-25T21:47:35.786486Z - 2025-04-25T21:48:35.786486Z,,,,,,,2025-04-25T21:47:51.845850Z,,2025-04-25T21:48:11.867110Z,
HE.KPF.00.BHZ | 2025-04-25T21:47:54.009752Z - 2025-04-25T21:48:54.009752Z,,,,,,,2025-04-25T21:48:06.269050Z,,2025-04-25T21:48:37.032390Z,
HE.KUNI.00.BHZ | 2025-04-25T21:47:09.879310Z - 2025-04-25T21:48:09.879310Z,,,,,,,2025-04-25T21:47:43.264850Z,,,
HE.KY02.00.CZ | 2025-04-25T21:46:57.327700Z - 2025-04-25T21:47:57.327700Z,,,,,,,2025-04-25T21:47:25.856940Z,,2025-04-25T21:47:27.243500Z,
HE.KY17.00.CZ | 2025-04-25T21:46:51.511843Z - 2025-04-25T21:47:51.511843Z,,,,,,,2025-04-25T21:47:27.973910Z,,2025-04-25T21:47:30.879960Z,
HE.LOVF.00.CZ | 2025-04-25T21:46:55.516844Z - 2025-04-25T21:47:55.516844Z,,,,,,,2025-04-25T21:47:33.073150Z,,2025-04-25T21:47:39.476360Z,
HE.MEF.00.BHZ | 2025-04-25T21:47:20.639904Z - 2025-04-25T21:48:20.639904Z,,,,,,,2025-04-25T21:47:47.581060Z,,2025-04-25T21:48:04.379000Z,
HE.NIF.00.BHZ | 2025-04-25T21:47:47.808217Z - 2025-04-25T21:48:47.808217Z,,,,,,,,,2025-04-25T21:48:42.228340Z,
