file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.RNF.00.00 | 2025-02-02T17:56:41.282979Z - 2025-02-02T17:57:41.282979Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-28T14:29:51.676977Z - 2025-02-28T14:30:51.676977Z,,,,,,,,,,
FN.RNF.00.00 | 2025-02-26T08:00:15.626002Z - 2025-02-26T08:01:15.626002Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-18T14:17:19.615201Z - 2025-01-18T14:18:19.615201Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-02-09T19:38:49.599907Z - 2025-02-09T19:39:49.599907Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-11T18:09:51.661821Z - 2025-01-11T18:10:51.661821Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-18T23:04:11.559305Z - 2025-01-18T23:05:11.559305Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-13T11:00:17.481941Z - 2025-01-13T11:01:17.481941Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-01-30T23:48:09.557321Z - 2025-01-30T23:49:09.557321Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-18T21:01:17.066056Z - 2025-01-18T21:02:17.066056Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-04T06:54:55.372533Z - 2025-01-04T06:55:55.372533Z,,,,,,,,,,
HE.KEV.00.00 | 2025-02-10T01:09:25.316197Z - 2025-02-10T01:10:25.316197Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-02-28T20:04:17.019892Z - 2025-02-28T20:05:17.019892Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-01-25T03:28:39.080568Z - 2025-01-25T03:29:39.080568Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-02-02T22:38:40.996766Z - 2025-02-02T22:39:40.996766Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-12T00:47:34.222308Z - 2025-02-12T00:48:34.222308Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-07T03:38:45.496560Z - 2025-01-07T03:39:45.496560Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-24T12:47:47.144375Z - 2025-02-24T12:48:47.144375Z,,,,,,,,,,
FN.MSF.00.00 | 2025-01-10T16:52:57.046332Z - 2025-01-10T16:53:57.046332Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-02-20T16:46:18.987396Z - 2025-02-20T16:47:18.987396Z,,,,,,,,,,
HE.NUR.00.00 | 2025-02-28T18:37:47.770311Z - 2025-02-28T18:38:47.770311Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-13T18:04:25.460504Z - 2025-02-13T18:05:25.460504Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-18T02:59:20.604469Z - 2025-02-18T03:00:20.604469Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-14T23:50:52.432585Z - 2025-02-14T23:51:52.432585Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-12T18:11:34.573060Z - 2025-01-12T18:12:34.573060Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-18T20:37:53.321384Z - 2025-01-18T20:38:53.321384Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-21T00:58:53.973590Z - 2025-01-21T00:59:53.973590Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-05T12:05:54.827998Z - 2025-02-05T12:06:54.827998Z,,,,,,,,,,
HE.KEF.00.00 | 2025-02-24T17:07:19.094889Z - 2025-02-24T17:08:19.094889Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-05T04:12:58.510438Z - 2025-01-05T04:13:58.510438Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-04T23:19:42.870987Z - 2025-02-04T23:20:42.870987Z,,,,,,,,,,
HE.KIF.00.00 | 2025-02-27T07:19:04.449800Z - 2025-02-27T07:20:04.449800Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-02-12T11:55:43.820918Z - 2025-02-12T11:56:43.820918Z,,,,,,,,,,
FN.OUL.00.00 | 2025-01-30T05:23:35.267329Z - 2025-01-30T05:24:35.267329Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-01-27T22:01:21.707487Z - 2025-01-27T22:02:21.707487Z,,,,,,,,,,
HE.KAF.00.00 | 2025-02-02T02:38:43.593628Z - 2025-02-02T02:39:43.593628Z,,,,,,,,,,
HE.VJF.00.00 | 2025-02-21T11:59:18.468477Z - 2025-02-21T12:00:18.468477Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-10T15:20:42.854747Z - 2025-01-10T15:21:42.854747Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-01-19T10:40:50.744194Z - 2025-01-19T10:41:50.744194Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-01-04T22:29:37.844315Z - 2025-01-04T22:30:37.844315Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-19T04:41:58.302295Z - 2025-01-19T04:42:58.302295Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-30T06:22:19.794857Z - 2025-01-30T06:23:19.794857Z,,,,,,,,,,
FN.SGF.00.00 | 2025-02-05T14:12:02.768336Z - 2025-02-05T14:13:02.768336Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-01-14T12:10:29.157379Z - 2025-01-14T12:11:29.157379Z,,,,,,,,,,
HE.OUF.00.00 | 2025-01-09T05:52:04.212350Z - 2025-01-09T05:53:04.212350Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-15T13:59:16.229887Z - 2025-02-15T14:00:16.229887Z,,,,,,,,,,
HE.PVF.00.00 | 2025-02-13T01:18:34.335196Z - 2025-02-13T01:19:34.335196Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-25T21:07:08.780849Z - 2025-02-25T21:08:08.780849Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-15T12:14:21.941392Z - 2025-02-15T12:15:21.941392Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-21T11:59:25.453340Z - 2025-01-21T12:00:25.453340Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-01-25T22:48:00.955987Z - 2025-01-25T22:49:00.955987Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-02-08T03:47:46.809435Z - 2025-02-08T03:48:46.809435Z,,,,,,,,,,
HE.KPF.00.00 | 2025-01-23T23:49:25.123510Z - 2025-01-23T23:50:25.123510Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-02-07T06:38:18.739380Z - 2025-02-07T06:39:18.739380Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-21T08:02:29.846666Z - 2025-02-21T08:03:29.846666Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-02-27T02:29:12.010252Z - 2025-02-27T02:30:12.010252Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-24T16:57:06.255021Z - 2025-01-24T16:58:06.255021Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-02-06T19:30:29.034939Z - 2025-02-06T19:31:29.034939Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-06T02:06:12.800164Z - 2025-01-06T02:07:12.800164Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-01-26T22:05:14.122392Z - 2025-01-26T22:06:14.122392Z,,,,,,,,,,
HE.KEV.00.00 | 2025-02-02T19:06:00.018174Z - 2025-02-02T19:07:00.018174Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-02-28T11:06:10.830980Z - 2025-02-28T11:07:10.830980Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-01-15T00:12:52.293687Z - 2025-01-15T00:13:52.293687Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-14T11:58:20.434661Z - 2025-01-14T11:59:20.434661Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-27T02:55:47.037936Z - 2025-01-27T02:56:47.037936Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-01-13T11:37:06.206268Z - 2025-01-13T11:38:06.206268Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-18T12:23:46.254101Z - 2025-02-18T12:24:46.254101Z,,,,,,,,,,
HE.KAF.00.00 | 2025-02-05T09:45:15.540538Z - 2025-02-05T09:46:15.540538Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-01-28T16:44:57.799620Z - 2025-01-28T16:45:57.799620Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-02-01T17:00:03.232557Z - 2025-02-01T17:01:03.232557Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-01-30T04:45:14.165985Z - 2025-01-30T04:46:14.165985Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-12T02:18:35.730945Z - 2025-02-12T02:19:35.730945Z,,,,,,,,,,
FN.SGF.00.00 | 2025-02-21T11:47:03.528152Z - 2025-02-21T11:48:03.528152Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-02-05T14:41:03.279610Z - 2025-02-05T14:42:03.279610Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-01-03T13:09:34.552237Z - 2025-01-03T13:10:34.552237Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-06T17:42:39.974760Z - 2025-02-06T17:43:39.974760Z,,,,,,,,,,
HE.SUF.00.00 | 2025-02-14T04:26:03.730933Z - 2025-02-14T04:27:03.730933Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-13T00:24:15.134040Z - 2025-02-13T00:25:15.134040Z,,,,,,,,,,
HE.KORF.00.00 | 2025-02-06T17:19:35.335544Z - 2025-02-06T17:20:35.335544Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-01-14T19:07:39.718856Z - 2025-01-14T19:08:39.718856Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-24T21:03:38.723307Z - 2025-02-24T21:04:38.723307Z,,,,,,,,,,
UP.AAL.00.00 | 2025-02-24T03:04:25.500989Z - 2025-02-24T03:05:25.500989Z,,,,,,,,,,
HE.KEV.00.00 | 2025-02-11T05:50:30.388263Z - 2025-02-11T05:51:30.388263Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-19T14:45:12.179907Z - 2025-01-19T14:46:12.179907Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-01-18T07:54:09.056445Z - 2025-01-18T07:55:09.056445Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-22T15:45:25.745361Z - 2025-01-22T15:46:25.745361Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-02-09T00:03:35.650603Z - 2025-02-09T00:04:35.650603Z,,,,,,,,,,
HE.KU2.00.00 | 2025-01-29T00:39:34.950794Z - 2025-01-29T00:40:34.950794Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-21T03:29:55.365295Z - 2025-01-21T03:30:55.365295Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-12T13:32:20.179319Z - 2025-01-12T13:33:20.179319Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-12T08:12:25.123742Z - 2025-02-12T08:13:25.123742Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-25T02:34:16.110413Z - 2025-02-25T02:35:16.110413Z,,,,,,,,,,
HE.SUF.00.00 | 2025-02-18T10:42:18.329467Z - 2025-02-18T10:43:18.329467Z,,,,,,,,,,
FN.SGF.00.00 | 2025-01-11T15:21:23.569201Z - 2025-01-11T15:22:23.569201Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-17T05:55:27.984029Z - 2025-02-17T05:56:27.984029Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-04T03:42:47.886851Z - 2025-01-04T03:43:47.886851Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-31T10:43:39.148654Z - 2025-01-31T10:44:39.148654Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-05T01:57:21.511694Z - 2025-02-05T01:58:21.511694Z,,,,,,,,,,
HE.KEF.00.00 | 2025-01-14T18:20:06.941190Z - 2025-01-14T18:21:06.941190Z,,,,,,,,,,
HE.VRF.00.00 | 2025-02-21T00:53:53.261266Z - 2025-02-21T00:54:53.261266Z,,,,,,,,,,
HE.VRF.00.00 | 2025-02-07T06:20:50.584675Z - 2025-02-07T06:21:50.584675Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-19T14:05:52.851575Z - 2025-01-19T14:06:52.851575Z,,,,,,,,,,
HE.RUF.00.00 | 2025-02-27T16:31:51.478681Z - 2025-02-27T16:32:51.478681Z,,,,,,,,,,
HE.KPF.00.00 | 2025-01-24T13:26:35.860244Z - 2025-01-24T13:27:35.860244Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-01-31T14:58:20.429525Z - 2025-01-31T14:59:20.429525Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-10T18:22:04.240254Z - 2025-01-10T18:23:04.240254Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-11T14:04:39.747772Z - 2025-01-11T14:05:39.747772Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-18T10:14:13.548698Z - 2025-01-18T10:15:13.548698Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-11T19:25:34.284055Z - 2025-02-11T19:26:34.284055Z,,,,,,,,,,
HE.TOF.00.00 | 2025-02-21T08:48:41.026957Z - 2025-02-21T08:49:41.026957Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-01-06T10:40:59.231333Z - 2025-01-06T10:41:59.231333Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-27T20:14:57.514444Z - 2025-02-27T20:15:57.514444Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-08T23:25:47.285480Z - 2025-02-08T23:26:47.285480Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-22T14:57:59.621441Z - 2025-02-22T14:58:59.621441Z,,,,,,,,,,
HE.SUF.00.00 | 2025-02-05T12:51:10.684829Z - 2025-02-05T12:52:10.684829Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-01-17T19:31:44.519962Z - 2025-01-17T19:32:44.519962Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-08T21:51:51.492688Z - 2025-01-08T21:52:51.492688Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-02-16T17:23:29.510160Z - 2025-02-16T17:24:29.510160Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-02-24T22:01:30.593752Z - 2025-02-24T22:02:30.593752Z,,,,,,,,,,
HE.SUF.00.00 | 2025-01-11T20:16:35.212478Z - 2025-01-11T20:17:35.212478Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-02-01T21:55:02.471464Z - 2025-02-01T21:56:02.471464Z,,,,,,,,,,
HE.MEF.00.00 | 2025-01-04T09:24:32.889600Z - 2025-01-04T09:25:32.889600Z,,,,,,,,,,
HE.KY17.00.00 | 2025-02-21T23:18:41.063627Z - 2025-02-21T23:19:41.063627Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-02-08T21:39:38.459768Z - 2025-02-08T21:40:38.459768Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-31T03:40:25.330740Z - 2025-01-31T03:41:25.330740Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-26T16:20:44.036121Z - 2025-01-26T16:21:44.036121Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-01-30T12:55:14.486431Z - 2025-01-30T12:56:14.486431Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-01-18T15:54:28.351257Z - 2025-01-18T15:55:28.351257Z,,,,,,,,,,
FN.MSF.00.00 | 2025-01-24T14:38:43.197173Z - 2025-01-24T14:39:43.197173Z,,,,,,,,,,
HE.HEF.00.00 | 2025-02-09T11:03:48.480860Z - 2025-02-09T11:04:48.480860Z,,,,,,,,,,
HE.JOF.00.00 | 2025-02-24T11:26:47.754621Z - 2025-02-24T11:27:47.754621Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-02-28T18:21:56.416755Z - 2025-02-28T18:22:56.416755Z,,,,,,,,,,
HE.TOF.00.00 | 2025-02-22T07:13:11.065097Z - 2025-02-22T07:14:11.065097Z,,,,,,,,,,
HE.KU2.00.00 | 2025-01-27T05:43:33.632801Z - 2025-01-27T05:44:33.632801Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-24T20:50:25.916097Z - 2025-01-24T20:51:25.916097Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-02-05T12:25:02.369260Z - 2025-02-05T12:26:02.369260Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-02-14T17:44:47.972941Z - 2025-02-14T17:45:47.972941Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-02-06T16:12:49.215414Z - 2025-02-06T16:13:49.215414Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-23T14:12:26.820612Z - 2025-01-23T14:13:26.820612Z,,,,,,,,,,
HE.JOF.00.00 | 2025-02-12T14:11:41.436217Z - 2025-02-12T14:12:41.436217Z,,,,,,,,,,
HE.VJF.00.00 | 2025-02-05T17:49:20.328134Z - 2025-02-05T17:50:20.328134Z,,,,,,,,,,
HE.RMF.00.00 | 2025-01-22T10:20:54.957158Z - 2025-01-22T10:21:54.957158Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-01-16T05:11:57.416388Z - 2025-01-16T05:12:57.416388Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-26T12:06:00.120663Z - 2025-01-26T12:07:00.120663Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-02-16T16:18:42.286690Z - 2025-02-16T16:19:42.286690Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-16T06:59:19.357094Z - 2025-02-16T07:00:19.357094Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-06T22:00:32.506734Z - 2025-01-06T22:01:32.506734Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-02-03T03:02:50.293559Z - 2025-02-03T03:03:50.293559Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-02-01T03:13:36.734711Z - 2025-02-01T03:14:36.734711Z,,,,,,,,,,
HE.SUF.00.00 | 2025-01-29T02:27:43.550257Z - 2025-01-29T02:28:43.550257Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-21T19:46:22.863470Z - 2025-01-21T19:47:22.863470Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-01-10T22:23:21.016177Z - 2025-01-10T22:24:21.016177Z,,,,,,,,,,
FN.KLF.00.00 | 2025-01-27T22:41:12.303285Z - 2025-01-27T22:42:12.303285Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-05T14:24:51.714922Z - 2025-01-05T14:25:51.714922Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-06T17:38:17.695444Z - 2025-01-06T17:39:17.695444Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-02-21T03:23:32.168144Z - 2025-02-21T03:24:32.168144Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-01-20T17:11:14.367413Z - 2025-01-20T17:12:14.367413Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-11T10:40:04.992171Z - 2025-02-11T10:41:04.992171Z,,,,,,,,,,
HE.HEF.00.00 | 2025-02-27T08:56:18.921391Z - 2025-02-27T08:57:18.921391Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-01-25T03:50:13.124552Z - 2025-01-25T03:51:13.124552Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-23T08:58:59.721585Z - 2025-01-23T08:59:59.721585Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-04T11:14:34.574989Z - 2025-02-04T11:15:34.574989Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-22T05:09:25.680781Z - 2025-01-22T05:10:25.680781Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-01-03T13:03:28.513102Z - 2025-01-03T13:04:28.513102Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-23T10:19:35.888703Z - 2025-01-23T10:20:35.888703Z,,,,,,,,,,
HE.OUF.00.00 | 2025-01-26T03:47:25.850563Z - 2025-01-26T03:48:25.850563Z,,,,,,,,,,
FN.RANF.00.00 | 2025-02-08T13:22:35.620800Z - 2025-02-08T13:23:35.620800Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-01-07T04:10:01.726216Z - 2025-01-07T04:11:01.726216Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-05T20:39:49.228453Z - 2025-01-05T20:40:49.228453Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-01-11T12:01:53.980367Z - 2025-01-11T12:02:53.980367Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-28T02:49:49.874917Z - 2025-01-28T02:50:49.874917Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-11T11:12:34.340891Z - 2025-01-11T11:13:34.340891Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-01-10T04:35:31.451605Z - 2025-01-10T04:36:31.451605Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-10T17:11:05.587086Z - 2025-01-10T17:12:05.587086Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-10T17:08:30.127638Z - 2025-02-10T17:09:30.127638Z,,,,,,,,,,
FN.RANF.00.00 | 2025-02-14T16:17:37.593469Z - 2025-02-14T16:18:37.593469Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-14T03:45:21.954237Z - 2025-01-14T03:46:21.954237Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-29T05:17:32.868863Z - 2025-01-29T05:18:32.868863Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-17T02:39:43.892510Z - 2025-01-17T02:40:43.892510Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-02-10T01:17:26.846879Z - 2025-02-10T01:18:26.846879Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-18T22:10:47.256503Z - 2025-02-18T22:11:47.256503Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-02-03T02:23:49.416130Z - 2025-02-03T02:24:49.416130Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-01-04T05:23:57.638771Z - 2025-01-04T05:24:57.638771Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-17T23:36:11.504025Z - 2025-01-17T23:37:11.504025Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-02-03T11:12:17.332222Z - 2025-02-03T11:13:17.332222Z,,,,,,,,,,
HE.NUR.00.00 | 2025-02-03T14:40:07.922661Z - 2025-02-03T14:41:07.922661Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-01-21T19:50:09.821019Z - 2025-01-21T19:51:09.821019Z,,,,,,,,,,
HE.TOF.00.00 | 2025-02-16T17:58:02.310550Z - 2025-02-16T17:59:02.310550Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-02-25T05:02:51.482476Z - 2025-02-25T05:03:51.482476Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-01T15:42:26.283510Z - 2025-02-01T15:43:26.283510Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-09T22:28:26.099158Z - 2025-02-09T22:29:26.099158Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-24T22:15:29.450344Z - 2025-01-24T22:16:29.450344Z,,,,,,,,,,
FN.RNF.00.00 | 2025-02-03T23:23:23.331903Z - 2025-02-03T23:24:23.331903Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-10T20:44:26.663954Z - 2025-01-10T20:45:26.663954Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-15T11:59:11.039171Z - 2025-02-15T12:00:11.039171Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-12T20:09:52.552623Z - 2025-01-12T20:10:52.552623Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-27T08:45:09.453005Z - 2025-01-27T08:46:09.453005Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-02-08T06:14:22.435029Z - 2025-02-08T06:15:22.435029Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-01-28T17:51:25.619220Z - 2025-01-28T17:52:25.619220Z,,,,,,,,,,
HE.VAF.00.00 | 2025-01-14T02:57:58.799294Z - 2025-01-14T02:58:58.799294Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-24T15:39:02.043129Z - 2025-01-24T15:40:02.043129Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-03T14:06:44.918593Z - 2025-01-03T14:07:44.918593Z,,,,,,,,,,
FN.KLF.00.00 | 2025-01-24T20:37:24.708939Z - 2025-01-24T20:38:24.708939Z,,,,,,,,,,
FN.RANF.00.00 | 2025-02-14T08:10:59.441444Z - 2025-02-14T08:11:59.441444Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-10T04:21:37.587755Z - 2025-02-10T04:22:37.587755Z,,,,,,,,,,
HE.HEF.00.00 | 2025-01-23T12:17:42.915750Z - 2025-01-23T12:18:42.915750Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-28T10:15:30.131149Z - 2025-01-28T10:16:30.131149Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-02-20T18:02:40.077997Z - 2025-02-20T18:03:40.077997Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-02-09T04:34:21.763107Z - 2025-02-09T04:35:21.763107Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-08T12:43:34.968677Z - 2025-01-08T12:44:34.968677Z,,,,,,,,,,
HE.SUF.00.00 | 2025-01-02T11:35:01.659013Z - 2025-01-02T11:36:01.659013Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-02-05T23:23:45.021288Z - 2025-02-05T23:24:45.021288Z,,,,,,,,,,
HE.KPF.00.00 | 2025-01-14T07:10:08.898874Z - 2025-01-14T07:11:08.898874Z,,,,,,,,,,
HE.VAF.00.00 | 2025-02-18T02:18:38.358214Z - 2025-02-18T02:19:38.358214Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-20T03:26:35.714079Z - 2025-02-20T03:27:35.714079Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-01-20T00:37:25.883416Z - 2025-01-20T00:38:25.883416Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-02-07T00:39:05.618598Z - 2025-02-07T00:40:05.618598Z,,,,,,,,,,
FN.MSF.00.00 | 2025-01-14T00:52:10.330346Z - 2025-01-14T00:53:10.330346Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-02-15T07:24:03.257218Z - 2025-02-15T07:25:03.257218Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-04T21:06:48.265266Z - 2025-01-04T21:07:48.265266Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-11T02:04:19.001614Z - 2025-01-11T02:05:19.001614Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-11T15:27:53.949486Z - 2025-02-11T15:28:53.949486Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-02-04T21:03:38.287890Z - 2025-02-04T21:04:38.287890Z,,,,,,,,,,
FN.RANF.00.00 | 2025-01-22T05:30:43.799157Z - 2025-01-22T05:31:43.799157Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-04T23:23:30.841828Z - 2025-01-04T23:24:30.841828Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-08T09:23:09.374398Z - 2025-01-08T09:24:09.374398Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-02-27T08:42:11.700921Z - 2025-02-27T08:43:11.700921Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-08T23:41:55.648114Z - 2025-01-08T23:42:55.648114Z,,,,,,,,,,
HE.RMF.00.00 | 2025-01-18T02:31:14.443361Z - 2025-01-18T02:32:14.443361Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-02-25T18:04:50.182935Z - 2025-02-25T18:05:50.182935Z,,,,,,,,,,
